'Status',No of Satellite,'HDop',Latitude,Longitude,Altitude,speed,'GCrs','Health'
4,18,0.58,39.3501083,-9.3196054,279.45,28.64,12.67523,1
4,18,0.58,39.3501585,-9.31959,279.75,28.627,14.0931,1
4,18,0.58,39.3502083,-9.3195731,280.09,28.638,15.20751,1
4,18,0.58,39.3502579,-9.3195552,280.41,28.578,16.08618,1
4,18,0.58,39.3503073,-9.3195364,280.68,28.511,16.8819,1
4,18,0.58,39.3503563,-9.3195165,280.91,28.491,17.91308,1
4,18,0.58,39.3504049,-9.3194955,281.09,28.464,19.00165,1
4,18,0.58,39.3504533,-9.3194735,281.3,28.444,19.93733,1
4,18,0.58,39.3505013,-9.3194503,281.5,28.413,21.05763,1
4,18,0.58,39.3505488,-9.3194261,281.7,28.332,22.06875,1
4,18,0.58,39.3505959,-9.3194011,281.84,28.338,22.8255,1
4,18,0.58,39.3506427,-9.319375,281.93,28.344,24.0748,1
4,18,0.58,39.3506891,-9.3193476,281.96,28.33,25.07676,1
4,18,0.58,39.3507351,-9.3193191,282,28.4,26.09702,1
4,18,0.58,39.3507806,-9.3192895,282.04,28.365,27.1785,1
4,18,0.58,39.3508258,-9.3192588,282.11,28.428,28.1556,1
4,18,0.58,39.3508706,-9.319227,282.1,28.461,29.09345,1
4,18,0.58,39.3509151,-9.3191944,282.05,28.537,29.87372,1
4,18,0.58,39.3509594,-9.3191608,281.97,28.581,30.84698,1
4,18,0.58,39.3510032,-9.3191261,281.87,28.65,31.89019,1
4,18,0.58,39.3510467,-9.3190903,281.75,28.687,32.96211,1
4,18,0.58,39.3510897,-9.3190536,281.6,28.756,33.72415,1
4,18,0.58,39.3511326,-9.3190159,281.43,28.876,34.7676,1
4,18,0.58,39.3511751,-9.318977,281.24,29.089,35.93251,1
4,18,0.58,39.3512172,-9.3189368,281.08,29.145,37.06454,1
4,17,0.59,39.3512587,-9.3188955,280.96,29.143,38.42738,1
4,17,0.59,39.3512995,-9.3188531,280.8,29.136,39.37646,1
4,17,0.59,39.3513398,-9.3188096,280.67,29.248,40.61296,1
4,17,0.59,39.3513793,-9.3187649,280.5,29.245,41.93258,1
4,17,0.59,39.351418,-9.3187191,280.35,29.289,43.07707,1
4,18,0.58,39.3514561,-9.3186721,280.21,29.314,44.28997,1
4,18,0.58,39.3514936,-9.3186242,280.02,29.392,45.26417,1
4,18,0.58,39.3515306,-9.3185754,279.82,29.407,46.29666,1
4,18,0.58,39.3515669,-9.3185255,279.62,29.588,47.45765,1
4,18,0.58,39.3516025,-9.3184743,279.39,29.691,48.78536,1
4,18,0.58,39.3516372,-9.3184219,279.17,29.799,50.16825,1
4,18,0.58,39.351671,-9.3183681,279.01,29.893,51.61977,1
4,18,0.58,39.3517039,-9.3183131,278.92,30.039,53.12352,1
4,17,0.59,39.3517359,-9.3182568,278.88,30.154,54.35212,1
4,17,0.59,39.3517671,-9.3181996,278.84,30.206,55.65054,1
4,18,0.58,39.3517973,-9.3181414,278.85,30.141,56.70562,1
4,18,0.58,39.3518267,-9.3180825,278.85,30.219,57.80943,1
4,18,0.58,39.3518554,-9.3180229,278.8,30.227,58.75859,1
4,18,0.58,39.3518834,-9.3179627,278.74,30.352,59.62117,1
4,18,0.58,39.3519107,-9.3179016,278.66,30.451,60.75193,1
4,18,0.58,39.3519371,-9.3178396,278.55,30.516,61.83322,1
4,18,0.58,39.3519627,-9.3177768,278.44,30.601,62.88307,1
4,18,0.58,39.3519875,-9.3177133,278.3,30.592,63.89792,1
4,18,0.58,39.3520113,-9.3176491,278.17,30.687,65.15948,1
4,18,0.58,39.3520342,-9.3175841,278.02,30.788,66.28446,1
4,18,0.58,39.3520561,-9.3175184,277.87,30.827,67.48638,1
4,18,0.58,39.352077,-9.317452,277.71,30.864,68.49287,1
4,18,0.58,39.3520969,-9.3173852,277.54,30.897,69.59055,1
4,18,0.58,39.3521158,-9.3173177,277.42,30.937,70.90945,1
4,17,0.6,39.3521335,-9.3172494,277.33,31.058,72.18354,1
4,18,0.58,39.3521504,-9.3171807,277.22,31.039,73.03622,1
4,18,0.58,39.3521662,-9.3171116,277.06,31.04,74.24351,1
4,18,0.58,39.3521811,-9.3170422,276.85,31.051,75.04209,1
4,18,0.58,39.352195,-9.3169725,276.57,30.994,76.33389,1
4,17,0.6,39.3522076,-9.3169025,276.3,30.941,77.42189,1
4,17,0.6,39.3522191,-9.3168322,276.01,30.995,78.81177,1
4,18,0.58,39.3522292,-9.3167616,275.81,30.919,80.41704,1
4,18,0.58,39.3522378,-9.3166908,275.69,30.903,81.63887,1
4,18,0.58,39.3522451,-9.3166199,275.6,30.836,83.19796,1
4,18,0.58,39.352251,-9.3165488,275.54,30.819,84.45425,1
4,18,0.58,39.3522558,-9.3164777,275.47,30.778,85.58291,1
4,18,0.58,39.3522595,-9.3164065,275.4,30.704,86.76465,1
4,18,0.58,39.3522619,-9.3163354,275.35,30.726,88.09745,1
4,18,0.58,39.3522631,-9.3162642,275.33,30.693,89.37677,1
4,18,0.58,39.3522629,-9.3161929,275.37,30.687,90.78489,1
4,18,0.58,39.3522614,-9.3161218,275.45,30.698,92.22296,1
4,18,0.58,39.3522586,-9.3160506,275.56,30.76,93.37755,1
4,18,0.58,39.3522546,-9.3159794,275.77,30.788,94.59695,1
4,18,0.58,39.3522495,-9.3159082,276,30.861,95.52145,1
4,18,0.58,39.3522437,-9.315837,276.19,30.929,96.40867,1
4,18,0.58,39.3522369,-9.3157657,276.4,30.979,97.51041,1
4,18,0.58,39.352229,-9.3156946,276.61,30.957,98.53806,1
4,18,0.58,39.3522201,-9.3156237,276.82,31.029,99.6404,1
4,18,0.58,39.3522102,-9.315553,277,31.026,100.6695,1
4,18,0.58,39.3521992,-9.3154825,277.24,30.971,101.6791,1
4,18,0.58,39.3521873,-9.3154123,277.4,31.094,102.8089,1
4,18,0.58,39.3521742,-9.3153422,277.57,31.029,103.901,1
4,18,0.58,39.3521452,-9.3152031,277.84,31.112,105.7742,1
4,18,0.58,39.3521292,-9.3151339,277.94,31.155,106.7454,1
4,18,0.58,39.3521123,-9.3150649,277.99,31.183,107.7751,1
4,18,0.58,39.3520945,-9.3149963,278.01,31.359,108.8322,1
4,18,0.58,39.3520756,-9.3149276,278.1,31.419,109.7745,1
4,18,0.58,39.3520558,-9.3148591,278.16,31.562,110.9095,1
4,18,0.58,39.3520349,-9.3147911,278.24,31.56,111.9634,1
4,18,0.58,39.3520129,-9.3147235,278.29,31.574,113.1257,1
4,18,0.58,39.3519901,-9.3146566,278.31,31.549,114.251,1
4,18,0.58,39.3519661,-9.3145902,278.3,31.6,115.4199,1
4,18,0.58,39.3519412,-9.3145244,278.27,31.555,116.7073,1
4,18,0.58,39.3519152,-9.3144594,278.26,31.539,117.8358,1
4,18,0.58,39.3518882,-9.3143951,278.24,31.448,119.0351,1
4,18,0.58,39.3518603,-9.3143318,278.25,31.378,120.1856,1
4,18,0.58,39.3518314,-9.3142693,278.3,31.385,121.4382,1
4,18,0.58,39.3518014,-9.3142075,278.36,31.361,122.582,1
4,18,0.58,39.3517705,-9.3141466,278.4,31.339,123.5582,1
4,18,0.58,39.3517388,-9.3140865,278.41,31.239,124.6948,1
4,18,0.58,39.3517062,-9.3140274,278.42,31.255,125.8651,1
4,18,0.58,39.3516728,-9.3139691,278.4,31.227,126.9303,1
4,18,0.58,39.3516385,-9.3139118,278.39,31.186,128.0625,1
4,18,0.58,39.3516034,-9.3138555,278.33,31.137,129.3893,1
4,18,0.58,39.3515672,-9.3138004,278.27,31.083,130.6032,1
4,18,0.58,39.3515303,-9.3137462,278.16,31.103,131.7483,1
4,18,0.58,39.3514924,-9.313693,278.05,31.09,133.1936,1
4,18,0.58,39.3514537,-9.313641,277.96,31.115,134.2886,1
4,18,0.58,39.3514141,-9.3135901,277.88,31.097,135.7428,1
4,18,0.58,39.3513736,-9.3135404,277.81,31.04,136.8801,1
4,18,0.58,39.3513323,-9.313492,277.79,31.012,138.4209,1
4,18,0.58,39.3512901,-9.3134449,277.81,30.985,139.5932,1
4,18,0.58,39.3512472,-9.3133991,277.82,30.897,140.7145,1
4,18,0.58,39.3512037,-9.3133544,277.83,30.824,141.8288,1
4,18,0.58,39.3511597,-9.3133108,277.79,30.716,142.7536,1
4,18,0.58,39.3511153,-9.3132685,277.73,30.606,144.0439,1
4,18,0.58,39.3510703,-9.3132276,277.71,30.586,145.3245,1
4,18,0.58,39.3510247,-9.3131878,277.75,30.566,146.4289,1
4,18,0.58,39.3509785,-9.3131491,277.84,30.565,147.4054,1
4,18,0.58,39.350932,-9.3131115,277.89,30.4,148.3282,1
4,18,0.58,39.3508852,-9.313075,277.86,30.35,149.358,1
4,18,0.58,39.350838,-9.3130396,277.85,30.341,150.4566,1
4,18,0.58,39.3507903,-9.3130055,277.87,30.263,151.6134,1
4,18,0.58,39.3507422,-9.3129728,277.89,30.171,152.8391,1
4,18,0.58,39.3506938,-9.3129414,277.89,30.092,153.8714,1
4,18,0.58,39.350645,-9.3129113,277.87,30.048,155.1011,1
4,18,0.58,39.3505958,-9.3128825,277.84,30.1,156.2439,1
4,18,0.58,39.3505461,-9.3128551,277.79,30.039,157.4106,1
4,18,0.58,39.350496,-9.3128289,277.73,30.082,158.4401,1
4,18,0.58,39.3504456,-9.3128039,277.67,30.051,159.5832,1
4,18,0.58,39.3503948,-9.3127802,277.62,30.05,160.7271,1
4,18,0.58,39.3503436,-9.312758,277.58,30.072,162.047,1
4,18,0.58,39.350292,-9.3127371,277.53,30.069,163.1123,1
4,18,0.58,39.3502401,-9.3127176,277.46,30.108,164.2621,1
4,18,0.58,39.3501878,-9.3126993,277.37,30.114,165.4622,1
4,18,0.58,39.3501352,-9.3126825,277.29,30.199,166.6526,1
4,18,0.58,39.3500821,-9.3126671,277.23,30.262,167.911,1
4,18,0.58,39.3500287,-9.3126533,277.27,30.383,169.2024,1
4,17,0.62,39.3499749,-9.3126408,277.36,30.42,170.4417,1
4,18,0.58,39.3499209,-9.3126298,277.47,30.385,171.5245,1
4,17,0.62,39.3498667,-9.3126201,277.58,30.338,172.6901,1
4,17,0.62,39.3498125,-9.3126117,277.66,30.348,173.6348,1
4,18,0.58,39.3497583,-9.3126047,277.8,30.331,174.9452,1
4,17,0.62,39.349704,-9.3125992,277.95,30.195,176.0771,1
4,18,0.58,39.3496499,-9.3125949,278.04,30.076,176.8997,1
4,18,0.58,39.3495959,-9.3125918,278.04,29.968,177.847,1
4,18,0.58,39.349542,-9.31259,278.01,29.861,179.1351,1
4,18,0.58,39.3494884,-9.3125898,277.98,29.748,180.4138,1
4,18,0.58,39.3494348,-9.3125911,277.95,29.734,181.7192,1
4,18,0.58,39.3493813,-9.3125939,277.96,29.657,182.944,1
4,18,0.58,39.3493281,-9.3125982,278,29.59,184.1028,1
4,18,0.58,39.349275,-9.3126038,277.97,29.58,185.1225,1
4,18,0.58,39.349222,-9.3126106,277.87,29.558,186.1846,1
4,18,0.58,39.3491692,-9.3126186,277.77,29.512,187.3735,1
4,17,0.62,39.3491167,-9.3126281,277.62,29.409,188.5509,1
4,18,0.58,39.3490643,-9.3126388,277.46,29.455,189.573,1
4,18,0.58,39.3490123,-9.3126508,277.3,29.373,190.6982,1
4,18,0.58,39.3489606,-9.3126642,277.15,29.298,191.8859,1
4,18,0.58,39.3489091,-9.3126787,277.01,29.333,192.8712,1
4,18,0.58,39.3488578,-9.3126945,276.86,29.294,194.0807,1
4,18,0.58,39.3488069,-9.3127118,276.75,29.252,195.3651,1
4,18,0.58,39.3487563,-9.3127302,276.61,29.201,196.2995,1
4,18,0.58,39.3487061,-9.3127499,276.49,29.192,197.4334,1
4,18,0.58,39.3486562,-9.3127709,276.33,29.125,198.6929,1
4,18,0.58,39.3486068,-9.3127932,276.16,29.094,199.8566,1
4,18,0.58,39.3485578,-9.3128167,275.97,28.958,200.8716,1
4,18,0.58,39.3485095,-9.3128412,275.81,28.85,201.9348,1
4,18,0.58,39.3484616,-9.312867,275.77,28.824,203.4974,1
4,18,0.58,39.3484142,-9.3128942,275.79,28.78,204.4733,1
4,18,0.58,39.3483672,-9.3129223,275.84,28.736,205.2735,1
4,18,0.58,39.3483206,-9.3129515,275.88,28.767,206.4104,1
4,18,0.58,39.3482744,-9.3129821,276,28.888,207.8183,1
4,18,0.58,39.3482286,-9.3130141,276.2,28.915,209.1101,1
4,18,0.58,39.3481833,-9.3130474,276.41,28.999,210.3032,1
4,18,0.58,39.3481384,-9.313082,276.62,29.119,211.6452,1
4,18,0.58,39.3480941,-9.3131181,276.87,29.101,212.8734,1
4,18,0.58,39.3480503,-9.3131553,277.09,29.144,214.0057,1
4,18,0.58,39.3480072,-9.3131936,277.35,29.076,215.207,1
4,18,0.58,39.3479647,-9.313233,277.6,29.07,216.365,1
4,18,0.58,39.3479229,-9.3132734,277.89,29.001,217.4986,1
4,18,0.58,39.3478817,-9.3133147,278.19,28.953,218.2933,1
4,18,0.58,39.3478412,-9.3133565,278.45,28.832,219.0855,1
4,18,0.58,39.3478011,-9.3133989,278.63,28.77,220.0413,1
4,18,0.58,39.3477618,-9.3134421,278.76,28.68,220.7793,1
4,18,0.58,39.3477229,-9.3134859,278.85,28.653,221.6686,1
4,18,0.58,39.3476848,-9.3135304,278.9,28.526,222.6362,1
4,18,0.58,39.3476474,-9.3135756,278.93,28.451,223.7339,1
4,18,0.58,39.3476109,-9.3136216,278.95,28.349,224.8603,1
4,18,0.58,39.3475751,-9.3136683,278.99,28.283,225.8129,1
4,18,0.58,39.34754,-9.3137157,279.04,28.24,226.7547,1
4,18,0.58,39.3475057,-9.3137639,279.11,28.289,228.0021,1
4,18,0.58,39.347472,-9.3138129,279.15,28.259,228.8893,1
4,18,0.58,39.3474391,-9.3138626,279.17,28.162,229.845,1
4,18,0.58,39.3474072,-9.3139128,279.19,28.143,231.0308,1
4,18,0.58,39.3473759,-9.3139641,279.29,28.184,232.322,1
4,18,0.58,39.3473455,-9.314016,279.4,28.061,233.4672,1
4,18,0.58,39.3473159,-9.3140686,279.51,28.033,234.3271,1
4,18,0.58,39.3472868,-9.3141215,279.56,27.93,235.1404,1
4,18,0.58,39.3472585,-9.3141749,279.58,27.861,236.0866,1
4,18,0.58,39.3472308,-9.3142287,279.6,27.847,236.9241,1
4,17,0.62,39.3472037,-9.314283,279.65,27.87,237.7248,1
4,17,0.62,39.3471772,-9.3143379,279.61,27.798,238.5,1
4,18,0.58,39.3471514,-9.3143931,279.47,27.718,239.4404,1
4,18,0.58,39.3471266,-9.3144488,279.33,27.753,240.6927,1
4,18,0.58,39.3471026,-9.3145053,279.18,27.779,241.8277,1
4,18,0.58,39.3470795,-9.3145624,279.04,27.823,243.0496,1
4,18,0.58,39.3470573,-9.3146202,278.89,27.821,244.2373,1
4,18,0.58,39.347036,-9.3146787,278.77,27.871,245.4785,1
4,18,0.58,39.3470158,-9.3147378,278.72,27.909,246.8974,1
4,18,0.58,39.3469966,-9.3147977,278.73,27.998,248.0627,1
4,18,0.58,39.3469782,-9.3148581,278.73,27.933,249.0766,1
4,18,0.58,39.3469608,-9.3149188,278.72,27.924,250.3169,1
4,18,0.58,39.3469442,-9.31498,278.69,27.896,251.3824,1
4,18,0.58,39.3469286,-9.3150413,278.65,27.799,252.3528,1
4,18,0.58,39.3469138,-9.3151029,278.59,27.731,253.3347,1
4,18,0.58,39.3468998,-9.3151644,278.48,27.547,254.0917,1
4,18,0.58,39.3468867,-9.315226,278.33,27.479,255.0952,1
4,18,0.58,39.3468743,-9.3152876,278.15,27.392,256.0577,1
4,18,0.58,39.3468628,-9.3153494,277.97,27.425,257.0612,1
4,18,0.58,39.3468522,-9.3154114,277.78,27.36,258.1644,1
4,18,0.58,39.3468425,-9.3154736,277.6,27.396,259.2433,1
4,18,0.58,39.3468339,-9.3155362,277.5,27.398,260.7503,1
4,18,0.58,39.3468265,-9.315599,277.49,27.396,262.2404,1
4,18,0.58,39.3468204,-9.315662,277.54,27.371,263.5241,1
4,18,0.58,39.3468152,-9.315725,277.63,27.29,264.3729,1
4,18,0.58,39.346811,-9.315788,277.75,27.238,265.6497,1
4,18,0.58,39.346808,-9.3158509,277.95,27.176,267.1703,1
4,18,0.58,39.3468063,-9.3159137,278.24,27.042,268.849,1
4,18,0.58,39.3468061,-9.3159762,278.63,26.914,270.2785,1
4,18,0.58,39.346807,-9.3160384,279.11,26.748,271.5068,1
4,18,0.58,39.3468088,-9.3161001,279.6,26.626,272.6195,1
4,18,0.58,39.3468112,-9.3161617,280.02,26.499,273.231,1
4,18,0.58,39.3468141,-9.316223,280.33,26.419,273.8773,1
4,18,0.58,39.3468176,-9.3162841,280.6,26.35,274.4264,1
4,18,0.58,39.3468215,-9.316345,280.79,26.27,275.2185,1
4,18,0.58,39.3468261,-9.3164056,280.93,26.256,275.9822,1
4,18,0.58,39.3468313,-9.3164661,281.05,26.18,276.6993,1
4,18,0.58,39.3468373,-9.3165264,281.17,26.211,277.7999,1
4,18,0.58,39.3468441,-9.3165866,281.33,26.202,278.8393,1
4,18,0.58,39.3468518,-9.3166466,281.5,26.192,279.9221,1
4,18,0.58,39.3468601,-9.3167063,281.64,26.09,280.5281,1
4,18,0.58,39.3468688,-9.3167657,281.71,26.013,280.8881,1
4,18,0.58,39.3468778,-9.3168249,281.68,25.957,281.2362,1
4,18,0.58,39.346887,-9.3168837,281.57,25.838,281.56,1
4,18,0.58,39.3468967,-9.3169423,281.41,25.836,282.3667,1
4,18,0.58,39.3469069,-9.3170006,281.22,25.727,283.0848,1
4,18,0.58,39.3469178,-9.3170586,281.01,25.732,284.114,1
4,18,0.58,39.3469297,-9.3171163,280.83,25.763,285.6314,1
4,18,0.58,39.3469427,-9.3171737,280.67,25.908,286.7396,1
4,18,0.58,39.3469565,-9.3172312,280.52,26.018,287.7582,1
4,18,0.58,39.3469713,-9.3172886,280.41,26.132,288.745,1
4,18,0.58,39.3469869,-9.317346,280.32,26.269,289.8786,1
4,18,0.58,39.3470033,-9.3174031,280.21,26.313,290.7045,1
4,18,0.58,39.3470205,-9.3174602,280.1,26.437,291.5316,1
4,18,0.58,39.3470383,-9.3175171,280.02,26.513,292.2427,1
4,18,0.58,39.3470568,-9.3175739,279.95,26.575,293.2587,1
4,18,0.58,39.3470761,-9.3176302,279.87,26.541,294.1982,1
4,18,0.58,39.3470962,-9.3176861,279.8,26.546,295.1685,1
4,18,0.58,39.3471169,-9.3177415,279.72,26.524,296.2173,1
4,18,0.58,39.3471385,-9.3177963,279.65,26.489,297.3022,1
4,18,0.58,39.3471608,-9.3178506,279.55,26.454,298.4001,1
4,18,0.58,39.3471838,-9.3179042,279.43,26.456,299.5037,1
4,18,0.58,39.3472077,-9.3179572,279.34,26.381,300.7024,1
4,18,0.58,39.3472322,-9.3180094,279.27,26.278,301.606,1
4,18,0.58,39.3472574,-9.3180609,279.18,26.216,302.6757,1
4,18,0.58,39.3472831,-9.3181118,279.11,26.168,303.6796,1
4,18,0.58,39.3473096,-9.318162,279.05,26.158,304.6072,1
4,18,0.58,39.3473366,-9.3182116,278.95,26.109,305.4124,1
4,18,0.58,39.3473642,-9.3182606,278.82,26.13,306.571,1
4,18,0.58,39.3473925,-9.3183089,278.7,26.138,307.511,1
4,18,0.58,39.3474215,-9.3183568,278.58,26.169,308.4758,1
4,18,0.58,39.3474512,-9.3184039,278.46,26.162,309.6797,1
4,18,0.58,39.3474816,-9.3184501,278.37,26.168,310.9043,1
4,18,0.58,39.3475129,-9.3184957,278.31,26.246,311.9634,1
4,18,0.58,39.3475447,-9.3185407,278.23,26.268,312.9588,1
4,18,0.58,39.3475773,-9.3185849,278.17,26.31,314.0829,1
4,18,0.58,39.3476105,-9.3186284,278.13,26.277,315.0701,1
4,18,0.58,39.3476443,-9.3186711,278.11,26.315,316.05,1
4,18,0.58,39.3476787,-9.3187131,278.12,26.331,317.0589,1
4,18,0.58,39.3477137,-9.3187543,278.13,26.283,317.9916,1
4,18,0.58,39.3477492,-9.3187947,278.16,26.278,319.0849,1
4,18,0.58,39.3477852,-9.3188343,278.19,26.274,319.9933,1
4,18,0.58,39.3478217,-9.318873,278.18,26.245,320.9599,1
4,18,0.58,39.3478586,-9.3189108,278.17,26.17,322.0257,1
4,18,0.58,39.347896,-9.3189476,278.15,26.139,323.002,1
4,18,0.58,39.3479337,-9.3189835,278.12,26.069,323.918,1
4,18,0.58,39.3479719,-9.3190186,278.08,26.08,325.0436,1
4,18,0.58,39.3480106,-9.3190526,278.1,26.116,326.071,1
4,18,0.58,39.3480498,-9.3190857,278.14,26.094,327.1966,1
4,18,0.58,39.3480894,-9.319118,278.23,26.055,327.9455,1
4,18,0.58,39.3481294,-9.3191495,278.38,26.159,329.0301,1
4,18,0.58,39.3481699,-9.31918,278.59,26.153,329.969,1
4,18,0.58,39.3482107,-9.3192097,278.8,26.134,330.9537,1
4,18,0.58,39.348252,-9.3192385,278.98,26.11,331.8652,1
4,18,0.58,39.3482936,-9.3192666,279.15,26.094,332.5335,1
4,18,0.58,39.3483354,-9.319294,279.23,26.093,333.229,1
4,18,0.58,39.3483774,-9.3193204,279.22,26.09,334.2877,1
4,18,0.58,39.3484199,-9.3193458,279.29,26.153,335.4265,1
4,18,0.58,39.3484629,-9.3193701,279.44,26.154,336.5952,1
4,18,0.58,39.3485062,-9.3193933,279.64,26.08,337.8554,1
4,18,0.58,39.3485498,-9.3194153,279.86,26.028,339.0363,1
4,18,0.58,39.3485936,-9.3194363,280.05,25.943,339.8038,1
4,18,0.58,39.3486376,-9.3194565,280.25,25.914,340.8089,1
4,18,0.58,39.3486817,-9.3194757,280.4,25.801,341.5955,1
4,18,0.58,39.3487259,-9.319494,280.53,25.817,342.5875,1
4,18,0.58,39.3487704,-9.3195115,280.66,25.802,343.4622,1
4,18,0.58,39.3488151,-9.3195282,280.76,25.851,344.1518,1
4,18,0.58,39.34886,-9.319544,280.86,25.824,345.2896,1
4,18,0.58,39.3489052,-9.3195586,280.97,25.968,346.5363,1
4,18,0.58,39.3489508,-9.3195721,281.09,25.915,347.6526,1
4,18,0.58,39.3489966,-9.3195844,281.23,26.001,348.8372,1
4,18,0.58,39.3490425,-9.3195955,281.45,25.904,349.9692,1
4,18,0.58,39.3490886,-9.3196055,281.72,25.903,351.0285,1
4,18,0.58,39.3491347,-9.3196145,281.97,25.83,351.7239,1
4,18,0.58,39.3491808,-9.3196228,282.17,25.79,352.5807,1
4,18,0.58,39.3492268,-9.3196302,282.35,25.729,353.3041,1
4,18,0.58,39.349273,-9.3196368,282.49,25.775,354.0325,1
4,18,0.58,39.3493192,-9.3196427,282.56,25.776,354.6843,1
4,18,0.58,39.3493655,-9.3196479,282.62,25.816,355.4536,1
4,18,0.58,39.349412,-9.319652,282.62,25.885,356.4185,1
4,18,0.58,39.3494586,-9.3196553,282.61,25.968,357.3872,1
4,18,0.58,39.3495054,-9.3196573,282.6,26.047,358.5796,1
4,18,0.58,39.3495524,-9.3196583,282.62,26.085,359.529,1
4,18,0.58,39.3495994,-9.3196582,282.66,26.135,0.67728,1
4,18,0.58,39.3496465,-9.319657,282.72,26.189,1.69055,1
4,18,0.58,39.3496936,-9.3196546,282.78,26.195,2.85375,1
4,18,0.58,39.3497407,-9.3196509,282.87,26.234,3.88656,1
4,18,0.58,39.3497878,-9.3196462,282.93,26.257,4.99261,1
4,18,0.58,39.3498349,-9.3196404,283,26.32,5.98155,1
4,18,0.58,39.3498819,-9.3196335,283.03,26.302,6.85577,1
4,18,0.58,39.3499289,-9.3196257,282.98,26.288,7.75034,1
4,18,0.58,39.3499758,-9.319617,282.88,26.338,8.423719,1
4,18,0.58,39.3500227,-9.3196076,282.75,26.348,9.25962,1
4,18,0.58,39.3500695,-9.3195973,282.53,26.4,10.16856,1
4,18,0.58,39.3501162,-9.319586,282.26,26.442,10.98306,1
4,18,0.58,39.3501629,-9.3195735,282.04,26.439,12.3195,1
4,18,0.58,39.3502093,-9.3195595,281.86,26.481,13.76182,1
4,18,0.58,39.3502555,-9.3195441,281.75,26.553,15.04503,1
4,18,0.58,39.3503015,-9.3195274,281.65,26.535,16.44648,1
4,18,0.58,39.3503472,-9.3195093,281.51,26.508,17.50446,1
4,18,0.58,39.3503927,-9.3194902,281.37,26.536,18.48564,1
4,18,0.58,39.3504378,-9.31947,281.2,26.541,19.77209,1
4,18,0.58,39.3504827,-9.3194486,281.04,26.604,20.75481,1
4,18,0.58,39.3505275,-9.3194261,280.92,26.67,21.71393,1
4,18,0.58,39.350572,-9.3194025,280.85,26.744,22.93799,1
4,18,0.58,39.3506162,-9.3193777,280.82,26.823,24.04381,1
4,18,0.58,39.3506602,-9.3193519,280.78,26.885,25.01828,1
4,18,0.58,39.3507039,-9.3193249,280.75,27.023,26.25974,1
4,18,0.58,39.3507474,-9.3192965,280.67,27.092,27.49914,1
4,18,0.58,39.3507905,-9.319267,280.58,27.125,28.51832,1
4,18,0.58,39.3508333,-9.3192366,280.5,27.168,29.32405,1
4,18,0.58,39.3508755,-9.3192051,280.31,27.209,30.47816,1
4,18,0.58,39.3509176,-9.3191725,280.23,27.304,31.44219,1
4,18,0.58,39.3509593,-9.319139,280.15,27.378,32.4382,1
4,18,0.58,39.3510005,-9.3191045,280.1,27.321,33.4496,1
4,18,0.58,39.3510413,-9.3190691,280.06,27.341,34.51087,1
4,18,0.58,39.3510816,-9.3190327,280.04,27.406,35.46046,1
4,18,0.58,39.3511215,-9.3189955,280.03,27.394,36.35911,1
4,18,0.58,39.3511609,-9.3189575,280.03,27.412,37.22969,1
4,18,0.58,39.3511999,-9.3189187,279.93,27.479,37.97887,1
4,17,0.59,39.3512384,-9.3188792,279.79,27.463,38.84958,0
4,17,0.59,39.3512766,-9.3188388,279.66,27.551,39.94048,0
4,17,0.59,39.3513142,-9.3187974,279.54,27.611,41.05354,0
4,17,0.59,39.3513513,-9.3187549,279.44,27.69,42.17056,0
4,17,0.59,39.3513878,-9.3187112,279.37,27.788,43.38093,0
4,17,0.59,39.3514237,-9.3186662,279.36,27.932,44.65481,0
4,17,0.59,39.3514591,-9.3186202,279.37,27.968,45.79736,0
4,18,0.58,39.3514938,-9.3185732,279.42,28.054,46.8541,0
4,18,0.58,39.3515279,-9.3185252,279.47,28.165,47.92846,0
4,18,0.58,39.3515615,-9.3184764,279.45,28.237,48.85613,0
4,17,0.59,39.3515947,-9.3184268,279.42,28.335,49.6675,0
4,17,0.59,39.3516274,-9.3183763,279.34,28.432,50.6244,0
4,17,0.59,39.3516595,-9.3183251,279.19,28.484,51.65851,0
4,17,0.59,39.3516908,-9.3182727,279.03,28.637,52.78587,0
4,17,0.59,39.3517216,-9.3182194,278.88,28.705,53.84749,0
4,17,0.59,39.3517516,-9.3181653,278.73,28.804,54.86263,0
4,18,0.58,39.351781,-9.3181101,278.61,28.986,55.92393,0
4,18,0.58,39.3518097,-9.3180541,278.49,29.077,56.99558,0
4,18,0.58,39.3518379,-9.3179972,278.4,29.244,57.78067,0
4,18,0.58,39.3518655,-9.3179393,278.38,29.411,58.89935,0
4,18,0.58,39.3518924,-9.3178804,278.36,29.603,59.90431,0
4,18,0.58,39.3519186,-9.3178207,278.36,29.7,60.93504,0
4,18,0.58,39.3519442,-9.3177602,278.36,29.753,61.81298,0
4,18,0.58,39.3519692,-9.317699,278.32,29.855,62.82033,0
4,18,0.58,39.3519932,-9.317637,278.28,29.889,63.86114,0
4,18,0.58,39.3520165,-9.3175743,278.21,29.995,65.0162,0
4,18,0.58,39.3520388,-9.317511,278.14,30.02,66.13074,0
4,18,0.58,39.3520602,-9.317447,278.1,30.068,67.09602,0
4,18,0.58,39.3520807,-9.3173823,278.1,30.098,68.47997,0
4,18,0.58,39.3521,-9.3173171,278.12,30.086,69.53197,0
