'Alt','Press','Temp','Health'
0.4135981,101619.4,37.9,1
0.5088345,101618.3,37.9,1
0.3972719,101619.6,37.9,1
0.3455721,101620.2,37.9,1
0.3918298,101619.7,37.9,1
0.2176832,101621.7,37.9,1
0.2448936,101621.4,37.91,1
0.2448936,101621.4,37.9,1
0.2557778,101621.3,37.91,1
0.3292459,101620.4,37.9,1
0.3292459,101620.4,37.91,1
0.1469362,101622.5,37.91,1
0.1523783,101622.5,37.91,1
0.3673404,101620,37.91,1
0.4353665,101619.1,37.91,1
0.3537352,101620.1,37.9,1
0.3727825,101619.9,37.9,1
0.3782246,101619.8,37.9,1
0.5088345,101618.3,37.9,1
0.4380875,101619.1,37.9,1
0.4979504,101618.4,37.9,1
0.3727825,101619.9,37.91,1
0.2584988,101621.2,37.91,1
0.3428511,101620.2,37.9,1
0.1741466,101622.2,37.91,1
0.3455721,101620.2,37.91,1
0.2204043,101621.7,37.91,1
0.272104,101621,37.91,1
0.3183617,101620.5,37.91,1
0.4870662,101618.5,37.91,1
0.3836667,101619.7,37.91,1
0.3210827,101620.5,37.91,1
0.5496501,101617.8,37.91,1
0.4598558,101618.8,37.91,1
0.3564563,101620.1,37.91,1
0.3129196,101620.6,37.91,1
0.2503357,101621.3,37.92,1
0.3428511,101620.2,37.91,1
0.2476147,101621.3,37.92,1
0.3809457,101619.8,37.91,1
0.2584988,101621.2,37.91,1
0.3510142,101620.1,37.91,1
0.4299244,101619.2,37.91,1
0.2911513,101620.8,37.91,1
0.34013,101620.3,37.92,1
0.2557778,101621.3,37.92,1
0.405435,101619.5,37.91,1
0.272104,101621,37.92,1
0.3591773,101620,37.92,1
0.3891087,101619.7,37.92,1
0.5251608,101618.1,37.92,1
0.3618984,101620,37.92,1
0.5251608,101618.1,37.91,1
0.3673404,101619.9,37.91,1
0.4925083,101618.5,37.92,1
0.3727825,101619.9,37.92,1
0.5061135,101618.3,37.92,1
0.2965934,101620.8,37.92,1
0.3972719,101619.6,37.92,1
0.3999929,101619.5,37.92,1
0.5115556,101618.3,37.91,1
0.3945508,101619.6,37.92,1
0.4516927,101618.9,37.92,1
0.408156,101619.4,37.92,1
0.2476147,101621.3,37.92,1
0.3972719,101619.6,37.92,1
0.3782246,101619.8,37.92,1
0.4163192,101619.4,37.92,1
0.3999929,101619.6,37.92,1
0.3700615,101619.9,37.92,1
0.3346879,101620.3,37.92,1
0.4353665,101619.1,37.92,1
0.2639409,101621.2,37.92,1
0.5795816,101617.5,37.92,1
0.3319669,101620.3,37.92,1
0.3183617,101620.5,37.92,1
0.4299244,101619.2,37.92,1
0.3646194,101620,37.92,1
0.2421726,101621.4,37.92,1
0.5333239,101618,37.93,1
0.3346879,101620.3,37.93,1
0.3564563,101620.1,37.93,1
0.5224397,101618.1,37.92,1
0.3129196,101620.6,37.93,1
0.3510142,101620.1,37.93,1
0.4272033,101619.2,37.93,1
0.4299244,101619.2,37.93,1
0.272104,101621.1,37.93,1
0.3945508,101619.6,37.93,1
0.3618984,101620,37.93,1
0.3183617,101620.5,37.93,1
0.4571348,101618.9,37.93,1
0.272104,101621.1,37.93,1
0.2802671,101621,37.93,1
0.4516927,101618.9,37.93,1
0.5115556,101618.2,37.93,1
0.4516927,101618.9,37.93,1
0.4408085,101619.1,37.93,1
0.3972719,101619.6,37.93,1
0.5088345,101618.3,37.93,1
0.2584988,101621.2,37.93,1
0.204078,101621.9,37.93,1
0.1931939,101622,37.93,1
0.3319669,101620.4,37.93,1
0.4489717,101619,37.93,1
0.1306099,101622.7,37.93,1
0.3673404,101620,37.93,1
0.6367234,101616.8,37.93,1
0.3183617,101620.5,37.94,1
0.4326454,101619.2,37.93,1
0.3129196,101620.6,37.94,1
0.3700615,101619.9,37.93,1
0.2993144,101620.7,37.94,1
0.1850307,101622.1,37.94,1
0.3809457,101619.8,37.94,1
0.2802671,101621,37.94,1
0.1877518,101622,37.94,1
0.5306029,101618,37.93,1
0.3999929,101619.6,37.94,1
0.3836667,101619.7,37.94,1
0.4299244,101619.2,37.94,1
0.34013,101620.3,37.94,1
0.3537352,101620.1,37.94,1
0.3673404,101620,37.94,1
0.476182,101618.7,37.94,1
0.3510142,101620.1,37.94,1
0.2285674,101621.6,37.95,1
0.3265248,101620.4,37.94,1
0.473461,101618.7,37.94,1
0.5088345,101618.3,37.93,1
0.3836667,101619.8,37.94,1
0.4244823,101619.3,37.94,1
0.2421726,101621.4,37.94,1
0.4108771,101619.4,37.94,1
0.3346879,101620.3,37.94,1
0.3782246,101619.8,37.94,1
0.3238038,101620.5,37.94,1
0.4571348,101618.9,37.94,1
0.408156,101619.4,37.94,1
0.473461,101618.7,37.94,1
0.3863877,101619.7,37.94,1
0.473461,101618.7,37.94,1
0.5006714,101618.4,37.94,1
0.4353665,101619.1,37.95,1
0.3129196,101620.6,37.95,1
0.3782246,101619.8,37.94,1
0.2748251,101621,37.95,1
0.2612199,101621.2,37.95,1
0.4516927,101619,37.94,1
0.2993144,101620.7,37.95,1
0.337409,101620.3,37.95,1
0.2993144,101620.7,37.95,1
0.3999929,101619.5,37.95,1
0.4897873,101618.5,37.95,1
0.4843452,101618.6,37.95,1
0.4489717,101619,37.95,1
0.3673404,101619.9,37.95,1
0.2965934,101620.8,37.95,1
0.3238038,101620.4,37.95,1
0.3238038,101620.5,37.95,1
0.405435,101619.5,37.95,1
0.476182,101618.6,37.95,1
0.5061135,101618.3,37.94,1
0.3455721,101620.2,37.95,1
0.1578203,101622.4,37.95,1
0.3863877,101619.7,37.95,1
0.272104,101621.1,37.96,1
0.3074776,101620.6,37.95,1
0.3782246,101619.8,37.95,1
0.272104,101621.1,37.95,1
0.5278818,101618.1,37.95,1
0.4516927,101618.9,37.95,1
0.2748251,101621,37.96,1
0.3265248,101620.4,37.95,1
0.4299244,101619.2,37.95,1
0.1197258,101622.8,37.96,1
0.1904728,101622,37.96,1
0.3346879,101620.3,37.96,1
0.1115627,101622.9,37.96,1
0.3863877,101619.7,37.96,1
0.4163192,101619.4,37.95,1
0.4652979,101618.8,37.96,1
0.3618984,101620,37.96,1
0.3238038,101620.5,37.96,1
0.4353665,101619.1,37.96,1
0.3836667,101619.7,37.96,1
0.4435296,101619,37.95,1
0.2231253,101621.6,37.95,1
0.4380875,101619.1,37.96,1
0.3646194,101620,37.96,1
0.3183617,101620.5,37.96,1
0.1959149,101621.9,37.96,1
0.536045,101618,37.96,1
0.2285674,101621.6,37.96,1
0.4272033,101619.2,37.96,1
0.4135981,101619.4,37.96,1
0.4979504,101618.4,37.96,1
0.3891087,101619.7,37.96,1
0.6394445,101616.8,37.95,1
0.4571348,101618.9,37.96,1
0.5142766,101618.2,37.96,1
0.3183617,101620.5,37.96,1
0.2530567,101621.3,37.96,1
0.3755036,101619.8,37.96,1
0.4843452,101618.6,37.96,1
0.3972719,101619.6,37.96,1
0.3074776,101620.6,37.96,1
0.4326454,101619.2,37.96,1
0.402714,101619.5,37.96,1
0.337409,101620.3,37.96,1
0.473461,101618.7,37.96,1
0.272104,101621.1,37.97,1
0.3673404,101619.9,37.96,1
0.3129196,101620.6,37.97,1
0.3591773,101620,37.97,1
0.405435,101619.5,37.97,1
0.1904728,101622,37.97,1
0.3047565,101620.7,37.97,1
0.1931939,101622,37.97,1
0.3700615,101619.9,37.97,1
0.1687045,101622.3,37.97,1
0.2394515,101621.4,37.97,1
0.402714,101619.5,37.97,1
0.408156,101619.5,37.97,1
0.3455721,101620.2,37.97,1
0.3265248,101620.4,37.97,1
0.3618984,101620,37.97,1
0.3700615,101619.9,37.97,1
0.4326454,101619.2,37.97,1
0.3945508,101619.6,37.97,1
0.5659764,101617.6,37.97,1
0.4326454,101619.2,37.97,1
0.3238038,101620.5,37.97,1
0.3918298,101619.7,37.97,1
0.47074,101618.7,37.97,1
0.3972719,101619.6,37.97,1
0.476182,101618.7,37.97,1
0.4925083,101618.5,37.97,1
0.4789031,101618.6,37.97,1
0.3319669,101620.4,37.98,1
0.2285674,101621.5,37.98,1
0.3020355,101620.7,37.98,1
0.402714,101619.5,37.97,1
0.4625768,101618.8,37.97,1
0.6584917,101616.5,37.97,1
0.2911513,101620.8,37.98,1
0.4897873,101618.5,37.97,1
0.4516927,101618.9,37.98,1
0.2122411,101621.8,37.98,1
0.2884303,101620.9,37.98,1
0.3537352,101620.1,37.98,1
0.4625768,101618.8,37.98,1
0.34013,101620.3,37.98,1
0.4108771,101619.4,37.98,1
0.5278818,101618.1,37.97,1
0.2857092,101620.9,37.98,1
0.201357,101621.9,37.98,1
0.4108771,101619.4,37.98,1
0.4462506,101619,37.98,1
0.408156,101619.5,37.98,1
0.408156,101619.5,37.98,1
0.3863877,101619.7,37.98,1
0.3646194,101620,37.98,1
0.3999929,101619.5,37.98,1
0.4108771,101619.4,37.98,1
0.5251608,101618.1,37.98,1
0.3210827,101620.5,37.98,1
0.4816241,101618.6,37.98,1
0.5306029,101618,37.98,1
0.4217612,101619.3,37.98,1
0.3265248,101620.4,37.98,1
0.4108771,101619.4,37.98,1
0.2829882,101620.9,37.99,1
0.3700615,101619.9,37.98,1
0.2829882,101620.9,37.99,1
0.3455721,101620.2,37.98,1
0.3319669,101620.4,37.98,1
0.2857092,101620.9,37.98,1
0.5605343,101617.7,37.98,1
0.3863877,101619.7,37.98,1
0.5061135,101618.3,37.98,1
0.4870662,101618.5,37.98,1
0.4135981,101619.4,37.99,1
0.4135981,101619.4,37.99,1
0.3673404,101620,37.99,1
0.2965934,101620.8,37.99,1
0.2666619,101621.1,37.99,1
0.272104,101621,37.99,1
0.3891087,101619.7,37.98,1
0.3047565,101620.7,37.99,1
0.1850307,101622.1,38,1
0.2748251,101621,37.99,1
0.2911513,101620.8,37.99,1
0.3210827,101620.5,37.99,1
0.4625768,101618.8,37.98,1
0.1877518,101622,37.99,1
0.4544137,101618.9,37.99,1
0.2367305,101621.5,37.99,1
0.2775461,101621,37.99,1
0.2448936,101621.4,37.99,1
0.5251608,101618.1,37.98,1
0.4598558,101618.9,37.99,1
0.2503357,101621.3,37.99,1
0.2394515,101621.4,37.99,1
0.3891087,101619.7,37.99,1
0.4544137,101618.9,37.99,1
0.2258464,101621.6,37.99,1
0.4516927,101619,37.99,1
0.2421726,101621.4,37.99,1
0.2530567,101621.3,37.99,1
0.3618984,101620,38,1
0.3782246,101619.8,37.99,1
0.3510142,101620.1,37.99,1
0.2367305,101621.5,38,1
0.2122411,101621.8,38,1
0.2748251,101621,37.99,1
0.3183617,101620.5,38,1
0.5333239,101618,37.99,1
0.1986359,101621.9,37.99,1
0.08435225,101623.3,38,1
0.3020355,101620.7,38,1
0.2340095,101621.5,38,1
0.2639409,101621.1,38,1
0.1687045,101622.3,38,1
0.3129196,101620.6,38,1
0.2748251,101621,38,1
0.1714255,101622.2,38,1
0.1033995,101623,38,1
0.3564563,101620.1,38,1
0.2340095,101621.5,38,1
0.07891016,101623.3,38,1
0.3428511,101620.2,38,1
0.1741466,101622.2,38,1
0.337409,101620.3,38,1
0.34013,101620.3,38,1
0.2095201,101621.8,38,1
0.2476147,101621.4,38,1
0.2285674,101621.6,38,1
0.2340095,101621.5,38,1
0.2993144,101620.7,38,1
0.1877518,101622,38,1
0.2448936,101621.4,38,1
0.2312884,101621.5,38,1
0.4489717,101619,38,1
0.3129196,101620.6,38,1
0.1741466,101622.2,38,1
0.3101986,101620.6,38,1
0.2122411,101621.8,38.01,1
0.204078,101621.8,38.01,1
0.2476147,101621.3,38.01,1
0.4789031,101618.6,38,1
0.2312884,101621.5,38.01,1
0.4516927,101619,38.01,1
0.3809457,101619.8,38.01,1
0.3020355,101620.7,38.01,1
0.3156407,101620.5,38.01,1
0.2122411,101621.7,38,1
0.2067991,101621.8,38.01,1
0.2639409,101621.1,38.01,1
0.2965934,101620.8,38.01,1
0.5088345,101618.3,38,1
0.3945508,101619.6,38.01,1
0.2938724,101620.8,38.01,1
0.2993144,101620.7,38.01,1
0.2584988,101621.2,38,1
0.1387731,101622.6,38.01,1
0.2530567,101621.3,38.01,1
0.2149622,101621.7,38.01,1
0.3755036,101619.9,38.01,1
0.3074776,101620.6,38.01,1
0.1823097,101622.1,38.01,1
0.4979504,101618.4,38.01,1
0.2965934,101620.8,38.01,1
0.5251608,101618.1,38.01,1
0.3809457,101619.8,38.01,1
0.2639409,101621.1,38.01,1
0.3346879,101620.3,38.01,1
0.2530567,101621.3,38.01,1
0.2775461,101621,38.02,1
0.34013,101620.3,38.02,1
0.402714,101619.5,38.02,1
0.4408085,101619.1,38.02,1
0.473461,101618.7,38.01,1
0.204078,101621.8,38.02,1
0.4544137,101618.9,38.01,1
0.1605414,101622.4,38.02,1
0.4435296,101619.1,38.01,1
0.2421726,101621.4,38.02,1
0.2367305,101621.5,38.02,1
0.4108771,101619.4,38.02,1
0.2666619,101621.1,38.02,1
0.4680189,101618.8,38.02,1
0.3346879,101620.3,38.02,0
0.4925083,101618.5,38.02,0
0.3727825,101619.9,38.02,0
0.4571348,101618.9,38.02,0
0.3537352,101620.1,38.02,0
0.4108771,101619.4,38.02,0
0.5033925,101618.4,38.02,0
0.4190402,101619.3,38.02,0
0.4217612,101619.3,38.02,0
0.5659764,101617.6,38.02,0
0.2775461,101621,38.02,0
0.3918298,101619.6,38.02,0
0.269383,101621.1,38.03,0
0.3047565,101620.7,38.02,0
0.1496572,101622.5,38.03,0
0.3809457,101619.8,38.03,0
0.473461,101618.7,38.02,0
0.2965934,101620.8,38.02,0
0.3972719,101619.6,38.03,0
0.4326454,101619.2,38.02,0
0.4217612,101619.3,38.03,0
0.473461,101618.7,38.02,0
0.4299244,101619.2,38.03,0
0.4163192,101619.4,38.03,0
0.4190402,101619.3,38.03,0
0.4925083,101618.5,38.02,0
0.4135981,101619.4,38.03,0
0.4571348,101618.9,38.03,0
0.3074776,101620.6,38.03,0
0.4217612,101619.3,38.03,0
0.4843452,101618.6,38.03,0
0.2285674,101621.6,38.03,0
0.3999929,101619.5,38.03,0
0.2258464,101621.6,38.03,0
0.3101986,101620.6,38.03,0
0.3319669,101620.3,38.03,0
0.1741466,101622.2,38.03,0
0.08163121,101623.3,38.03,0
0.3591773,101620,38.03,0
0.2476147,101621.3,38.03,0
0.1224468,101622.8,38.04,0
0.4544137,101618.9,38.03,0
0.3238038,101620.5,38.03,0
0.1904728,101622,38.03,0
0.3183617,101620.5,38.03,0
0.2204043,101621.6,38.03,0
0.3673404,101619.9,38.03,0
0.337409,101620.3,38.03,0
0.4108771,101619.4,38.04,0
0.4408085,101619.1,38.03,0
0.3183617,101620.5,38.03,0
0.3782246,101619.8,38.04,0
0.2612199,101621.2,38.04,0
0.2557778,101621.2,38.04,0
0.2612199,101621.2,38.04,0
0.5605343,101617.7,38.04,0
0.2394515,101621.4,38.04,0
0.3129196,101620.6,38.04,0
0.6122341,101617.1,38.03,0
0.2530567,101621.3,38.04,0
0.3101986,101620.6,38.04,0
0.1632624,101622.3,38.04,0
0.402714,101619.5,38.04,0
0.3809457,101619.8,38.04,0
0.3918298,101619.7,38.04,0
0.2258464,101621.6,38.04,0
0.2557778,101621.3,38.04,0
0.09251537,101623.2,38.04,0
0.133331,101622.7,38.04,0
0.3210827,101620.5,38.04,0
0.4897873,101618.5,38.04,0
0.3564563,101620.1,38.04,0
0.1387731,101622.6,38.05,0
0.2884303,101620.9,38.04,0
0.4108771,101619.4,38.04,0
0.2067991,101621.8,38.04,0
0.2911513,101620.8,38.05,0
0.3101986,101620.6,38.04,0
0.4408085,101619.1,38.04,0
0.3673404,101619.9,38.04,0
0.2775461,101621,38.04,0
0.3999929,101619.6,38.04,0
0.4163192,101619.4,38.05,0
0.3210827,101620.5,38.05,0
0.3129196,101620.6,38.05,0
0.2829882,101620.9,38.04,0
0.408156,101619.5,38.04,0
0.2857092,101620.9,38.04,0
0.3074776,101620.6,38.05,0
0.2666619,101621.1,38.05,0
0.4408085,101619.1,38.05,0
0.3510142,101620.1,38.05,0
0.2938724,101620.8,38.05,0
0.1931939,101622,38.05,0
0.1469362,101622.5,38.05,0
0.3482932,101620.2,38.05,0
0.2448936,101621.4,38.05,0
0.3972719,101619.6,38.05,0
0.1850307,101622.1,38.05,0
0.201357,101621.9,38.05,0
0.34013,101620.3,38.05,0
0.4326454,101619.2,38.05,0
0.2340095,101621.5,38.04,0
0.405435,101619.5,38.05,0
0.3238038,101620.5,38.05,0
0.3700615,101619.9,38.05,0
0.402714,101619.5,38.05,0
0.3700615,101619.9,38.05,0
0.3101986,101620.6,38.05,0
0.5033925,101618.3,38.05,0
0.2666619,101621.1,38.06,0
0.3673404,101619.9,38.05,0
0.3319669,101620.4,38.05,0
0.4462506,101619,38.06,0
0.2938724,101620.8,38.06,0
0.3673404,101619.9,38.05,0
0.2829882,101620.9,38.05,0
0.2911513,101620.8,38.05,0
0.2884303,101620.9,38.06,0
0.2938724,101620.8,38.05,0
0.2965934,101620.8,38.05,0
0.2448936,101621.4,38.05,0
0.337409,101620.3,38.05,0
0.201357,101621.9,38.06,0
0.4299244,101619.2,38.06,0
0.2204043,101621.6,38.06,0
0.1823097,101622.1,38.06,0
0.3129196,101620.6,38.06,0
0.2340095,101621.5,38.06,0
0.3510142,101620.1,38.06,0
0.3972719,101619.6,38.06,0
0.2666619,101621.1,38.06,0
0.3591773,101620,38.06,0
0.2557778,101621.3,38.06,0
0.408156,101619.5,38.06,0
0.4135981,101619.4,38.06,0
0.2612199,101621.2,38.06,0
0.2748251,101621,38.06,0
0.34013,101620.3,38.06,0
0.2584988,101621.2,38.06,0
0.4108771,101619.4,38.06,0
0.3047565,101620.7,38.07,0
0.402714,101619.5,38.06,0
0.3210827,101620.5,38.07,0
0.204078,101621.9,38.07,0
0.1823097,101622.1,38.07,0
0.402714,101619.5,38.06,0
0.337409,101620.3,38.06,0
0.544208,101617.9,38.06,0
0.2394515,101621.4,38.07,0
0.4652979,101618.8,38.07,0
0.3020355,101620.7,38.07,0
0.3700615,101619.9,38.06,0
0.4353665,101619.1,38.06,0
0.269383,101621.1,38.07,0
0.2802671,101621,38.06,0
0.2340095,101621.5,38.07,0
0.1605414,101622.4,38.07,0
0.2993144,101620.7,38.07,0
0.1442151,101622.6,38.08,0
0.1414941,101622.6,38.07,0
0.201357,101621.9,38.07,0
0.2530567,101621.3,38.08,0
0.1088416,101623,38.07,0
0.2503357,101621.3,38.07,0
0.2312884,101621.5,38.07,0
0.337409,101620.3,38.07,0
0.2312884,101621.5,38.07,0
0.2312884,101621.5,38.08,0
0.2666619,101621.1,38.07,0
0.3482932,101620.1,38.07,0
0.3809457,101619.8,38.08,0
0.47074,101618.7,38.07,0
0.34013,101620.2,38.07,0
0.2067991,101621.8,38.07,0
0.3183617,101620.5,38.07,0
0.3510142,101620.1,38.07,0
0.204078,101621.9,38.07,0
0.2285674,101621.6,38.07,0
0.1170047,101622.9,38.07,0
0.3292459,101620.4,38.07,0
0.1823097,101622.1,38.08,0
0.1714255,101622.2,38.08,0
0.1823097,101622.1,38.08,0
0.3265248,101620.4,38.08,0
0.3183617,101620.5,38.08,0
0.1959149,101621.9,38.08,0
0.3673404,101619.9,38.08,0
0.2557778,101621.2,38.08,0
0.03265248,101623.8,38.08,0
0.1306099,101622.7,38.09,0
0.2340095,101621.5,38.08,0
0.3292459,101620.4,38.08,0
0.2775461,101621,38.08,0
0.2231253,101621.6,38.08,0
0.3265248,101620.4,38.08,0
0.4870662,101618.5,38.08,0
0.2802671,101621,38.08,0
0.1959149,101621.9,38.08,0
0.1550993,101622.4,38.08,0
0.5959078,101617.3,38.08,1
0.1550993,101622.4,38.08,1
0.05986289,101623.5,38.08,1
0.1904728,101622,38.08,1
0.2639409,101621.1,38.08,1
0.3564563,101620.1,38.08,1
0.3537352,101620.1,38.08,1
0.2476147,101621.3,38.08,1
0.2340095,101621.5,38.09,1
0.1142837,101622.9,38.08,1
0.07074705,101623.4,38.09,1
0.3836667,101619.8,38.08,1
0.337409,101620.3,38.09,1
0.2067991,101621.8,38.09,1
0.2312884,101621.5,38.09,1
0.4326454,101619.2,38.09,1
0.269383,101621.1,38.08,1
0.405435,101619.5,38.09,1
0.1714255,101622.2,38.08,1
0.136052,101622.6,38.09,1
0.2993144,101620.7,38.08,1
0.3891087,101619.7,38.09,1
0.3727825,101619.9,38.09,1
0.3129196,101620.6,38.09,1
0.2530567,101621.3,38.09,1
0.1687045,101622.3,38.09,1
0.1088416,101623,38.1,1
0.4897873,101618.5,38.09,1
0.4680189,101618.8,38.08,1
0.1850307,101622.1,38.09,1
0.3564563,101620.1,38.09,1
0.2829882,101620.9,38.09,1
0.3891087,101619.7,38.09,1
0.2122411,101621.8,38.09,1
0.3891087,101619.7,38.09,1
0.3183617,101620.5,38.09,1
0.2231253,101621.6,38.09,1
0.2448936,101621.4,38.09,1
0.3727825,101619.9,38.09,1
0.402714,101619.5,38.09,1
0.3727825,101619.9,38.09,1
0.1768676,101622.2,38.09,1
0.4598558,101618.9,38.09,1
0.1687045,101622.3,38.09,1
0.604071,101617.2,38.09,1
0.3891087,101619.7,38.1,1
0.4979504,101618.4,38.1,1
0.4516927,101619,38.1,1
0.2802671,101621,38.09,1
0.476182,101618.7,38.09,1
0.2176832,101621.7,38.1,1
0.2285674,101621.5,38.1,1
0.1904728,101622,38.1,1
0.3537352,101620.1,38.1,1
0.1931939,101622,38.1,1
0.2095201,101621.8,38.1,1
0.3673404,101620,38.1,1
0.2666619,101621.1,38.1,1
0.402714,101619.5,38.1,1
0.3918298,101619.7,38.1,1
0.3646194,101620,38.1,1
0.34013,101620.3,38.1,1
0.3156407,101620.5,38.1,1
0.3183617,101620.5,38.1,1
0.2666619,101621.1,38.1,1
0.4979504,101618.4,38.1,1
0.4870662,101618.5,38.1,1
0.3265248,101620.4,38.1,1
0.1795887,101622.1,38.1,1
0.1687045,101622.3,38.1,1
0.2639409,101621.1,38.1,1
0.2884303,101620.9,38.1,1
0.4244823,101619.3,38.11,1
0.1741466,101622.2,38.1,1
0.4135981,101619.4,38.1,1
0.3455721,101620.2,38.1,1
0.4217612,101619.3,38.1,1
0.4135981,101619.4,38.1,1
0.3918298,101619.7,38.1,1
0.2965934,101620.8,38.11,1
0.3183617,101620.5,38.11,1
0.1795887,101622.1,38.11,1
0.4952293,101618.4,38.11,1
0.3999929,101619.5,38.1,1
0.2312884,101621.5,38.11,1
0.3156407,101620.5,38.11,1
0.2612199,101621.2,38.11,1
0.3999929,101619.5,38.11,1
0.476182,101618.7,38.11,1
0.4272033,101619.2,38.11,1
0.3727825,101619.9,38.11,1
0.2530567,101621.3,38.11,1
0.3238038,101620.4,38.11,1
0.4680189,101618.8,38.11,1
0.5033925,101618.4,38.11,1
0.4163192,101619.4,38.11,1
0.3265248,101620.4,38.11,1
0.5169976,101618.2,38.11,1
0.5142766,101618.2,38.1,1
0.5115556,101618.2,38.11,1
0.4680189,101618.8,38.11,1
0.1823097,101622.1,38.11,1
0.4108771,101619.4,38.11,1
0.1986359,101621.9,38.11,1
0.4544137,101618.9,38.11,1
0.2584988,101621.2,38.11,1
0.4353665,101619.1,38.11,1
0.269383,101621.1,38.11,1
0.2639409,101621.2,38.11,1
0.402714,101619.5,38.11,1
0.201357,101621.9,38.12,1
0.2857092,101620.9,38.11,1
0.2775461,101621,38.12,1
0.2394515,101621.4,38.12,1
0.2285674,101621.5,38.12,1
0.5088345,101618.3,38.11,1
0.4108771,101619.4,38.11,1
0.2530567,101621.3,38.12,1
0.3673404,101620,38.12,1
0.2884303,101620.9,38.11,1
0.47074,101618.7,38.11,1
0.4326454,101619.2,38.12,1
0.5578132,101617.7,38.12,1
0.3428511,101620.2,38.12,1
0.4299244,101619.2,38.12,1
0.3265248,101620.4,38.12,1
0.3673404,101619.9,38.12,1
0.2938724,101620.8,38.12,1
0.272104,101621.1,38.12,1
0.402714,101619.5,38.12,1
0.2802671,101621,38.12,1
0.3265248,101620.4,38.12,1
0.1877518,101622,38.12,1
0.3999929,101619.5,38.12,1
0.2448936,101621.4,38.12,1
0.1033995,101623,38.12,1
0.3210827,101620.5,38.12,1
0.2367305,101621.5,38.12,1
0.1605414,101622.3,38.12,1
0.3510142,101620.1,38.12,1
0.3727825,101619.9,38.12,1
0.2122411,101621.8,38.12,1
0.4652979,101618.8,38.12,1
0.2312884,101621.5,38.12,1
0.2176832,101621.7,38.12,1
0.3591773,101620,38.12,1
0.1959149,101622,38.13,1
0.3346879,101620.3,38.12,1
0.2448936,101621.4,38.13,1
0.1741466,101622.2,38.13,1
0.3129196,101620.6,38.13,1
0.2394515,101621.4,38.13,1
0.2911513,101620.8,38.12,1
0.2231253,101621.6,38.13,1
0.1605414,101622.3,38.13,1
0.2122411,101621.8,38.13,1
0.4571348,101618.9,38.12,1
0.4435296,101619,38.13,1
0.2584988,101621.2,38.13,1
0.34013,101620.2,38.13,1
0.2067991,101621.8,38.13,1
0.2285674,101621.6,38.13,1
0.34013,101620.3,38.13,1
0.3265248,101620.4,38.13,1
0.3346879,101620.3,38.13,1
0.34013,101620.3,38.13,1
0.2938724,101620.8,38.13,1
0.2448936,101621.4,38.13,1
0.09251537,101623.1,38.13,1
0.1741466,101622.2,38.13,1
0.3836667,101619.7,38.13,1
0.204078,101621.9,38.13,1
0.4544137,101618.9,38.13,1
0.1006785,101623.1,38.13,1
0.2067991,101621.8,38.13,1
0.1442151,101622.6,38.13,1
0.3673404,101619.9,38.13,1
0.3646194,101620,38.13,1
0.2612199,101621.2,38.14,1
0.2639409,101621.2,38.13,1
0.3863877,101619.7,38.13,1
0.3700615,101619.9,38.13,1
0.2829882,101620.9,38.14,1
0.3700615,101619.9,38.13,1
0.2938724,101620.8,38.14,1
0.1741466,101622.2,38.14,1
0.204078,101621.9,38.14,1
0.3047565,101620.7,38.13,1
0.4190402,101619.3,38.14,1
0.1904728,101622,38.14,1
0.2421726,101621.4,38.14,1
0.2748251,101621,38.14,1
0.476182,101618.7,38.13,1
0.4299244,101619.2,38.14,1
0.2176832,101621.7,38.14,1
0.5142766,101618.2,38.14,1
0.5632553,101617.6,38.13,1
0.3646194,101620,38.14,1
0.2584988,101621.2,38.14,1
0.4299244,101619.2,38.14,1
0.2176832,101621.7,38.14,1
0.3727825,101619.9,38.14,1
0.3482932,101620.2,38.14,1
0.3945508,101619.6,38.14,1
0.204078,101621.8,38.14,1
0.2530567,101621.3,38.14,1
0.4925083,101618.5,38.14,1
0.3591773,101620,38.14,1
0.2176832,101621.7,38.15,1
0.3292459,101620.4,38.14,1
0.2748251,101621,38.15,1
0.4870662,101618.5,38.14,1
0.4408085,101619.1,38.14,1
0.3646194,101620,38.14,1
0.3782246,101619.8,38.14,1
0.3755036,101619.9,38.15,1
0.1469362,101622.5,38.15,1
0.3428511,101620.2,38.14,1
0.5224397,101618.1,38.14,1
0.4625768,101618.8,38.15,1
0.201357,101621.9,38.15,1
0.4217612,101619.3,38.14,1
0.3646194,101620,38.14,1
0.4979504,101618.4,38.14,1
0.4544137,101618.9,38.15,1
0.2612199,101621.2,38.15,1
0.3591773,101620,38.15,1
0.3727825,101619.9,38.14,1
0.3455721,101620.2,38.15,1
0.2965934,101620.8,38.15,1
0.3101986,101620.6,38.15,1
0.5496501,101617.8,38.14,1
0.3074776,101620.6,38.15,1
0.3673404,101619.9,38.15,1
0.4244823,101619.3,38.15,1
0.4326454,101619.2,38.15,1
0.3129196,101620.6,38.15,1
0.3047565,101620.7,38.15,1
0.2993144,101620.7,38.15,1
0.3074776,101620.6,38.15,1
0.3809457,101619.8,38.16,1
0.272104,101621.1,38.15,1
0.3999929,101619.6,38.15,1
0.5523712,101617.8,38.15,1
0.4244823,101619.3,38.15,1
0.3482932,101620.1,38.15,1
0.6312813,101616.8,38.15,1
0.3863877,101619.7,38.15,1
0.3428511,101620.2,38.16,1
0.3727825,101619.9,38.15,1
