'Airspeed','Temp','Health'
4.629078,31.73,1
4.665984,31.73,1
4.682942,31.73,1
5.021124,31.73,1
4.896508,31.73,1
4.460047,31.73,1
4.783878,31.73,1
4.777245,31.73,1
4.895699,31.73,1
5.257224,31.73,1
5.090253,31.73,1
4.98927,31.73,1
4.593521,31.73,1
4.515802,31.73,1
4.247859,31.73,1
4.477783,31.74,1
4.252396,31.73,1
3.609384,31.73,1
4.21495,31.73,1
4.586698,31.73,1
4.731279,31.73,1
4.739651,31.73,1
4.467268,31.73,1
4.247731,31.73,1
3.10396,31.73,1
4.262764,31.73,1
4.669378,31.73,1
4.689706,31.73,1
3.765962,31.73,1
4.689625,31.73,1
4.783878,31.73,1
4.200821,31.73,1
4.637633,31.73,1
4.880292,31.73,1
4.122334,31.73,1
4.380651,31.75,1
4.33609,31.73,1
4.229028,31.73,1
4.96927,31.73,1
5.180206,31.73,1
4.950881,31.73,1
4.344309,31.73,1
4.599014,31.73,1
4.358882,31.73,1
4.696466,31.73,1
4.460045,31.73,1
4.620509,31.73,1
4.629081,31.73,1
4.471702,31.73,1
4.470695,31.73,1
4.572854,31.73,1
4.380651,31.73,1
4.576318,31.73,1
4.438665,31.73,1
4.905406,31.73,1
4.369781,31.73,1
4.655778,31.73,1
4.520387,31.73,1
4.137689,31.73,1
3.879539,31.73,1
3.792181,31.73,1
4.008713,31.73,1
4.780563,31.73,1
4.090217,31.73,1
4.262764,31.73,1
4.156799,31.73,1
4.266479,31.73,1
4.866467,31.73,1
4.58324,31.73,1
4.395103,31.73,1
4.344309,31.73,1
4.156805,31.73,1
4.262761,31.73,1
4.352816,31.74,1
4.114635,31.73,1
4.484859,31.73,1
4.555484,31.73,1
4.349782,31.73,1
4.665984,31.73,1
4.347958,31.73,1
4.60395,31.73,1
4.340661,31.73,1
4.255318,31.73,1
4.658952,31.73,1
4.654696,31.73,1
4.347958,31.73,1
3.249372,31.73,1
4.232904,31.73,1
3.11416,31.73,1
4.080515,31.73,1
4.579779,31.74,1
4.352818,31.73,1
4.593606,31.73,1
4.445804,31.73,1
4.244124,31.73,1
4.240389,31.73,1
4.236651,31.73,1
4.255318,31.73,1
3.651022,31.73,1
3.624871,31.73,1
4.255318,31.73,1
4.367968,31.73,1
4.130017,31.73,1
3.78695,31.73,1
4.024501,31.73,1
4.137689,31.73,1
4.156799,31.73,1
4.133855,31.73,1
4.366151,31.73,1
4.367965,31.73,1
4.620509,31.73,1
4.502499,31.73,1
4.126176,31.73,1
4.130017,31.73,1
3.737437,31.73,1
4.229028,31.74,1
3.901071,31.73,1
3.243433,31.73,1
4.373408,31.73,1
4.641904,31.73,1
3.916145,31.73,1
2.656205,31.73,1
4.491922,31.73,1
3.062825,31.73,1
4.262761,31.73,1
3.771219,31.73,1
4.059802,31.73,1
3.966561,31.73,1
4.160615,31.73,1
4.008713,31.73,1
4.273905,31.73,1
4.219646,31.73,1
3.664024,31.73,1
4.056159,31.73,1
4.872979,31.73,1
5.028831,31.73,1
4.642056,31.73,1
4.676165,31.73,1
5.074581,31.73,1
4.76387,31.73,1
4.869724,31.73,1
4.586698,31.73,1
3.800533,31.73,1
4.273905,31.73,1
4.807019,31.73,1
4.467149,31.73,1
4.572854,31.73,1
4.491922,31.73,1
4.470695,31.73,1
4.665984,31.73,1
4.616218,31.73,1
4.390591,31.73,1
4.872979,31.73,1
4.672773,31.73,1
4.790501,31.73,1
4.659183,31.73,1
4.597054,31.73,1
4.133855,31.73,1
4.380648,31.73,1
3.603888,31.73,1
5.103591,31.73,1
4.780483,31.73,1
4.600502,31.73,1
4.52039,31.73,1
3.976543,31.74,1
3.499654,31.73,1
4.373408,31.73,1
5.084022,31.73,1
4.689706,31.73,1
4.562437,31.73,1
4.590154,31.73,1
4.137689,31.73,1
3.20021,31.73,1
4.760509,31.73,1
4.652371,31.73,1
3.781713,31.73,1
4.259042,31.73,1
3.63361,31.73,1
4.460045,31.73,1
4.686327,31.73,1
4.474243,31.73,1
4.646171,31.73,1
4.533321,31.73,1
3.818222,31.73,1
4.689706,31.73,1
4.565911,31.73,1
4.797116,31.73,1
4.624795,31.73,1
4.137689,31.73,1
4.012667,31.73,1
4.481322,31.73,1
4.219646,31.73,1
4.225406,31.73,1
4.633358,31.73,1
4.558963,31.73,1
3.879536,31.73,1
3.259113,31.73,1
3.369783,31.73,1
4.04023,31.73,1
4.219646,31.73,1
4.477783,31.73,1
3.576038,31.83,1
3.653046,31.73,1
4.210242,31.73,1
3.09885,31.73,1
3.346174,31.73,1
4.133855,31.73,1
4.247859,31.73,1
3.781716,31.73,1
4.502617,31.73,1
4.25159,31.73,1
4.184851,31.73,1
4.739651,31.73,1
4.49545,31.79,1
4.347955,31.77,1
4.244124,31.73,1
3.655361,31.73,1
3.813025,31.73,1
2.225293,31.73,1
4.141519,31.73,1
2.924414,31.73,1
4.090217,31.73,1
2.744668,31.77,1
3.77542,31.79,1
4.141519,31.77,1
4.471705,31.78,1
2.935236,31.77,1
2.913548,31.79,1
4.363429,31.73,1
4.210245,31.73,1
4.572852,31.84,1
4.665984,31.81,1
4.655699,31.73,1
4.590156,31.73,1
4.84353,31.73,1
4.004756,31.73,1
4.028439,31.73,1
4.467268,31.73,1
4.277614,31.73,1
4.358882,31.73,1
4.149166,31.83,1
4.358882,31.83,1
4.281316,31.83,1
4.979541,31.73,1
5.008313,31.83,1
3.758586,31.83,1
4.790501,31.75,1
4.662584,31.81,1
4.351603,31.83,1
4.351603,31.75,1
4.061042,31.83,1
4.257051,31.83,1
4.000797,31.83,1
4.240389,31.83,1
4.152986,31.83,1
3.895848,31.83,1
3.883622,31.83,1
4.160615,31.83,1
4.070793,31.83,1
4.872979,31.83,1
4.020562,31.83,1
3.62582,31.83,1
3.792182,31.83,1
4.149166,31.83,1
4.456488,31.83,1
3.924232,31.73,1
4.395103,31.79,1
4.345221,31.83,1
4.463598,31.83,1
4.689706,31.83,1
4.114635,31.83,1
4.210245,31.78,1
4.259042,31.77,1
4.191372,31.83,1
4.377032,31.83,1
4.141519,31.83,1
3.912094,31.83,1
4.244124,31.83,1
3.609384,31.83,1
3.887703,31.83,1
4.491922,31.83,1
4.679554,31.83,1
4.781278,31.83,1
4.008713,31.83,1
3.355639,31.83,1
3.40721,31.83,1
4.137689,31.83,1
4.004756,31.83,1
3.355639,31.83,1
4.262761,31.83,1
4.340658,31.83,1
4.676167,31.83,1
4.679554,31.83,1
4.572852,31.83,1
4.689709,31.83,1
5.071458,31.83,1
4.37703,31.83,1
4.3725,31.83,1
4.247859,31.83,1
4.633255,31.83,1
4.722895,31.83,1
4.593606,31.83,1
4.693005,31.83,1
4.676165,31.83,1
4.597054,31.83,1
4.593606,31.84,1
4.748004,31.83,1
4.347958,31.83,1
4.259042,31.84,1
4.477783,31.83,1
4.735466,31.83,1
4.191372,31.83,1
4.813612,31.83,1
4.331517,31.83,1
4.028439,31.83,1
4.463598,31.83,1
3.966563,31.83,1
4.020562,31.83,1
4.467268,31.83,1
3.887703,31.83,1
4.090219,31.83,1
2.187564,31.83,1
4.012667,31.83,1
3.637971,31.83,1
4.285018,31.83,1
3.908039,31.84,1
4.133855,31.83,1
3.899918,31.83,1
4.489394,31.83,1
3.920189,31.83,1
3.901074,31.83,1
4.467149,31.83,1
4.149166,31.83,1
4.679554,31.83,1
3.092446,31.83,1
3.891781,31.83,1
4.600502,31.83,1
4.752178,31.83,1
4.633358,31.83,1
4.25159,31.83,1
4.186529,31.83,1
4.600033,31.84,1
4.145343,31.83,1
3.887703,31.83,1
3.24449,31.83,1
4.156802,31.84,1
3.243437,31.83,1
3.587353,31.83,1
4.572852,31.84,1
4.476134,31.83,1
3.921338,31.83,1
4.240389,31.83,1
3.535709,31.83,1
4.362518,31.83,1
4.47424,31.83,1
4.87948,31.83,1
4.498214,31.83,1
3.883622,31.83,1
4.777245,31.83,1
3.629247,31.83,1
4.87623,31.83,1
4.716675,31.83,1
4.773924,31.83,1
3.750141,31.83,1
4.87948,31.83,1
4.555484,31.83,1
4.753959,31.83,1
4.387884,31.83,1
4.452929,31.83,1
4.367965,31.83,1
4.196101,31.83,1
3.631281,31.83,1
3.750141,31.83,1
4.152988,31.83,1
4.152986,31.83,1
4.366151,31.83,1
3.598387,31.83,1
3.895989,31.83,1
4.229028,31.83,1
4.362521,31.83,1
4.870808,31.83,1
3.103955,31.83,1
4.008713,31.83,1
3.89585,31.83,1
2.750443,31.83,1
3.224885,31.84,1
4.13002,31.83,1
4.387884,31.83,1
4.33609,31.83,1
4.859949,31.83,1
4.977337,31.83,1
4.160615,31.83,1
4.152986,31.83,1
4.989161,31.83,1
4.696464,31.83,1
4.718697,31.83,1
5.0169,31.83,1
5.011354,31.83,1
4.783878,31.83,1
4.954006,31.83,1
4.363426,31.83,1
4.232904,31.83,1
4.358882,31.83,1
4.367965,31.83,1
3.996832,31.83,1
4.109551,31.83,1
4.355246,31.83,1
4.607626,31.83,1
5.093369,31.83,1
5.074659,31.83,1
4.876232,31.83,1
4.892459,31.83,1
4.879402,31.83,1
3.653043,31.83,1
4.740063,31.84,1
3.972417,31.84,1
4.481322,31.83,1
4.78956,31.83,1
4.662584,31.83,1
3.912094,31.83,1
4.790503,31.83,1
3.781585,31.83,1
3.916281,31.83,1
3.787997,31.83,1
3.620497,31.83,1
3.758583,31.83,1
4.480559,31.83,1
4.481322,31.83,1
4.262671,31.83,1
4.366151,31.83,1
4.355158,31.83,1
4.255318,31.83,1
4.882648,31.83,1
4.876232,31.83,1
4.800422,31.83,1
4.449283,31.83,1
2.935232,31.83,1
2.744672,31.83,1
2.913549,31.83,1
3.393225,31.83,1
4.662503,31.83,1
4.569383,31.83,1
3.762803,31.83,1
3.659693,31.83,1
4.85577,31.83,1
4.366151,31.83,1
4.787192,31.83,1
4.590154,31.83,1
4.552002,31.83,1
4.693089,31.83,1
4.255315,31.83,1
3.891776,31.83,1
4.629081,31.83,1
4.404114,31.83,1
3.802619,31.83,1
4.507016,31.83,1
4.251593,31.83,1
4.676165,31.83,1
4.133855,31.83,1
4.816905,31.83,1
3.802619,31.83,1
4.957203,31.83,1
4.152988,31.83,1
5.137029,31.83,1
4.460047,31.83,1
4.175828,31.83,1
3.616116,31.83,0
3.781715,31.83,0
3.130661,31.83,0
4.051271,31.83,0
4.391496,31.83,0
5.133944,31.83,0
4.892461,31.83,0
4.757291,31.83,0
4.60739,31.83,0
4.358882,31.83,0
4.558963,31.83,0
4.594703,31.83,0
3.936335,31.83,0
3.653044,31.83,0
4.37703,31.83,0
4.438579,31.83,0
3.672671,31.83,0
4.452929,31.83,0
4.859949,31.83,0
5.071456,31.83,0
4.757291,31.83,0
4.489286,31.83,0
4.869646,31.83,0
4.579781,31.83,0
4.900554,31.83,0
3.912094,31.83,0
4.763873,31.83,0
4.04023,31.83,0
4.787192,31.83,0
4.706579,31.83,0
4.58324,31.83,0
5.001169,31.83,0
4.866467,31.83,0
4.689706,31.83,0
4.445804,31.83,0
4.773924,31.83,0
3.508702,31.83,0
4.757211,31.83,0
4.753879,31.83,0
4.603321,31.83,0
5.146208,31.83,0
4.973248,31.83,0
4.979617,31.83,0
4.586698,31.83,0
4.281319,31.83,0
4.770522,31.83,0
4.160615,31.83,0
4.739649,31.83,0
4.586698,31.83,0
5.024888,31.83,0
4.679554,31.83,0
3.073163,31.83,0
3.553599,31.83,0
4.118486,31.83,0
4.345221,31.83,0
4.329688,31.83,0
4.221654,31.83,0
4.481322,31.83,0
4.76728,31.83,0
4.950802,31.83,0
4.992338,31.83,0
4.783878,31.83,0
4.569383,31.83,0
4.60395,31.83,0
4.266479,31.83,0
4.467149,31.83,0
4.576318,31.83,0
4.467149,31.83,0
4.362521,31.83,0
4.76467,31.83,0
4.655778,31.83,0
4.593606,31.83,0
4.777245,31.83,0
5.16181,31.83,0
4.597057,31.83,0
4.481322,31.84,0
3.620497,31.83,0
4.460042,31.83,0
3.912094,31.83,0
3.2189,31.83,0
4.259042,31.83,0
4.569383,31.83,0
3.407215,31.83,0
4.686327,31.83,0
4.384272,31.83,0
4.562437,31.83,0
3.11924,31.83,0
4.611925,31.83,0
5.07778,31.83,0
5.043243,31.83,0
4.586698,31.83,0
3.93647,31.83,0
4.244124,31.83,0
4.748004,31.83,0
4.024501,31.83,0
3.792178,31.83,0
3.490582,31.83,0
4.259042,31.83,0
5.052742,31.83,0
4.973248,31.83,0
4.757213,31.83,0
4.355246,31.83,0
4.768827,31.83,0
4.790503,31.83,0
4.665984,31.83,0
3.899918,31.83,0
4.373408,31.83,0
4.477783,31.83,0
4.463598,31.83,0
4.976432,31.83,0
4.369781,31.84,0
4.085369,31.83,0
3.926389,31.83,0
4.679554,31.83,0
4.594597,31.83,0
4.137689,31.84,0
4.966869,31.83,0
5.137181,31.83,0
5.479145,31.83,0
4.977337,31.83,0
4.989267,31.83,0
5.137105,31.83,0
4.992336,31.83,0
4.637635,31.83,0
3.744851,31.83,0
5.033802,31.83,0
3.971554,31.83,0
4.864025,31.83,0
4.145343,31.83,0
5.091929,31.83,0
3.971556,31.83,0
4.989267,31.83,0
4.876232,31.83,0
3.75542,31.83,0
4.872979,31.83,0
5.020846,31.83,0
4.555486,31.83,0
5.074656,31.83,0
4.78048,31.83,0
4.770605,31.83,0
4.046373,31.83,0
4.966866,31.83,0
4.471702,31.83,0
4.149166,31.83,0
4.882729,31.83,0
4.024501,31.83,0
4.770525,31.83,0
5.174007,31.83,0
4.452846,31.83,0
4.607624,31.83,0
4.233711,31.83,0
4.859849,31.83,0
4.358882,31.83,0
3.646677,31.83,0
3.911221,31.83,0
4.562351,31.83,0
3.899918,31.83,0
4.773924,31.83,0
4.797116,31.83,0
4.693086,31.83,0
4.889219,31.93,0
4.470695,31.83,0
4.502499,31.93,0
4.624798,31.85,0
4.48839,31.83,0
4.555484,31.92,0
4.37703,31.83,0
4.772984,31.83,0
4.474243,31.93,0
3.802619,31.93,0
4.756344,31.83,0
4.456488,31.89,0
4.340661,31.83,0
4.892459,31.89,0
4.354333,31.85,0
3.369783,31.93,0
4.770605,31.87,0
3.416821,31.9,0
4.488393,31.83,0
4.676165,31.87,0
4.594703,31.92,0
4.58324,31.93,0
4.726989,31.88,0
4.080518,31.83,0
4.196098,31.83,0
3.651022,31.83,0
3.215038,31.87,0
4.600502,31.93,0
4.340661,31.93,0
4.813612,31.93,0
3.771219,31.93,0
3.369783,31.91,0
3.49512,31.83,0
4.889139,31.83,0
4.070793,31.85,0
3.629246,31.93,0
4.187201,31.91,0
4.00871,31.83,0
3.668349,31.83,0
4.344222,31.93,1
4.044149,31.83,1
4.498214,31.83,1
4.373408,31.93,1
3.97654,31.93,1
4.658952,31.93,1
4.470697,31.93,1
4.686324,31.93,1
5.065276,31.93,1
4.672773,31.83,1
4.387884,31.93,1
4.548517,31.93,1
3.928267,31.93,1
3.374482,31.93,1
3.508702,31.93,1
4.456485,31.93,1
3.513218,31.93,1
4.689706,31.93,1
4.355246,31.93,1
3.90398,31.93,1
4.051154,31.93,1
4.866386,31.92,1
4.095059,31.93,1
4.859868,31.93,1
5.183266,31.93,1
4.872979,31.93,1
4.985296,31.93,1
4.793811,31.93,1
4.075655,31.93,1
3.411866,31.93,1
4.273905,31.93,1
3.6205,31.93,1
4.787192,31.93,1
4.9828,31.93,1
4.739651,31.88,1
4.597057,31.86,1
4.9476,31.93,1
4.892459,31.93,1
4.87623,31.93,1
4.703209,31.93,1
4.012667,31.93,1
4.270194,31.93,1
3.531222,31.93,1
3.374482,31.93,1
4.351603,31.93,1
4.60739,31.93,1
4.051986,31.93,1
3.439942,31.93,1
3.057643,31.93,1
3.393225,31.93,1
4.369784,31.93,1
4.438665,31.92,1
3.908039,31.93,1
4.13002,31.93,1
4.141519,31.93,1
4.232811,31.93,1
4.85987,31.93,1
3.540189,31.93,1
3.083459,31.93,1
3.956556,31.93,1
4.481322,31.93,1
3.920192,31.93,1
3.755422,31.93,1
4.572854,31.93,1
4.369781,31.93,1
3.911994,31.93,1
4.676165,31.93,1
4.966787,31.93,1
4.807019,31.93,1
4.669378,31.93,1
4.863208,31.93,1
4.869724,31.93,1
3.931432,31.93,1
4.898937,31.92,1
5.076338,31.93,1
5.08714,31.93,1
4.586695,31.92,1
4.49545,31.93,1
3.767013,31.93,1
3.393225,31.93,1
4.476134,31.93,1
4.682942,31.92,1
4.985982,31.93,1
5.07778,31.93,1
5.235273,31.93,1
5.090253,31.93,1
4.757291,31.93,1
3.637971,31.93,1
4.47424,31.93,1
3.879539,31.93,1
3.549134,31.93,1
4.442147,31.93,1
4.944395,31.93,1
3.796357,31.93,1
3.651022,31.93,1
4.244124,31.93,1
4.47424,31.92,1
4.703211,31.93,1
4.679554,31.93,1
4.682942,31.93,1
4.351603,31.93,1
4.669381,31.93,1
4.477783,31.93,1
4.110776,31.93,1
3.676982,31.93,1
4.467149,31.93,1
3.926389,31.93,1
3.908039,31.93,1
4.481322,31.93,1
4.232907,31.93,1
4.46283,31.92,1
4.362518,31.93,1
4.659183,31.93,1
3.263977,31.93,1
3.451448,31.93,1
3.771219,31.93,1
4.58324,31.93,1
5.358466,31.93,1
4.977337,31.93,1
4.706579,31.93,1
4.672773,31.93,1
4.665984,31.92,1
4.669378,31.93,1
4.763952,31.93,1
4.898937,31.93,1
5.091927,31.93,1
4.552002,31.93,1
5.024272,31.93,1
4.672773,31.93,1
4.760623,31.92,1
3.592877,31.93,1
4.941032,31.94,1
3.633609,31.93,1
4.693089,31.93,1
4.576318,31.93,1
4.793809,31.93,1
5.00513,31.93,1
4.743728,31.93,1
4.672773,31.93,1
4.905406,31.93,1
4.603323,31.93,1
4.449369,31.93,1
4.86313,31.93,1
4.160615,31.93,1
3.50418,31.93,1
4.080515,31.93,1
4.000797,31.93,1
4.777247,31.93,1
3.93647,31.93,1
3.871357,31.93,1
3.760694,31.93,1
3.522231,31.92,1
4.569383,31.93,1
4.593606,31.93,1
4.493806,31.93,1
3.813027,31.93,1
3.659696,31.93,1
4.369781,31.93,1
4.565911,31.93,1
4.277614,31.93,1
3.771219,31.93,1
3.093729,31.93,1
3.750141,31.93,1
4.395105,31.93,1
4.671695,31.93,1
4.233711,31.93,1
4.662584,31.93,1
4.255318,31.93,1
4.387884,31.93,1
4.489394,31.93,1
4.562437,31.93,1
3.535709,31.92,1
4.362521,31.93,1
4.372502,31.93,1
4.273905,31.93,1
4.859946,31.93,1
4.474243,31.93,1
4.020562,31.93,1
3.083459,31.93,1
4.270196,31.93,1
4.491922,31.93,1
3.374484,31.93,1
3.261711,31.93,1
3.966563,31.93,1
3.758586,31.93,1
3.576288,31.92,1
4.028439,31.93,1
4.84353,31.93,1
4.000797,31.93,1
4.377032,31.93,1
4.000792,31.93,1
3.402553,31.92,1
4.467149,31.93,1
5.093367,31.92,1
4.491922,31.93,1
4.051274,31.93,1
4.876152,31.92,1
4.156805,31.93,1
3.057647,31.93,1
2.908104,31.93,1
4.104726,31.93,1
4.238392,31.93,1
3.75014,31.93,1
4.219533,31.93,1
4.96679,31.93,1
3.906151,31.93,1
4.78048,31.93,1
4.095228,31.93,1
4.679552,31.93,1
3.522231,31.93,1
4.714495,31.92,1
4.735468,31.93,1
3.908039,31.93,1
4.58324,31.93,1
3.808866,31.93,1
5.077707,31.93,1
4.60395,31.93,1
5.055879,31.93,1
3.093729,31.93,1
5.242032,31.93,1
4.386075,31.93,1
4.864022,31.92,1
4.76728,31.93,1
4.896508,31.93,1
5.068406,31.93,1
3.921338,31.93,1
4.52457,31.93,1
4.558963,31.93,1
4.624798,31.93,1
4.533321,31.93,1
4.985296,31.93,1
4.803722,31.92,1
3.762803,31.93,1
3.224883,31.93,1
4.233714,31.95,1
3.890898,32,1
3.393225,31.93,1
3.828585,31.93,1
4.558963,31.93,1
4.395103,31.93,1
4.373408,31.93,1
4.020562,31.93,1
3.668349,31.93,1
4.369781,31.93,1
4.872164,31.93,1
4.558963,31.93,1
4.130017,31.92,1
4.760623,31.93,1
4.25532,31.93,1
4.586698,32.02,1
4.032373,31.95,1
4.37703,31.92,1
4.5867,32.01,1
4.491924,31.93,1
4.47424,31.93,1
3.393225,31.93,1
4.168227,32.02,1
2.583174,31.97,1
2.75454,31.92,1
4.04023,31.93,1
2.784811,31.93,1
4.467146,31.93,1
3.04726,32,1
4.502617,31.98,1
3.462911,31.93,1
2.337429,31.93,1
3.093727,32.03,1
4.869727,32.02,1
4.137691,32.03,1
4.590154,31.96,1
3.086029,31.98,1
4.048069,32.02,1
4.756344,32.03,1
4.699839,31.99,1
4.672773,31.93,1
4.800422,31.93,1
3.239596,31.92,1
4.460045,31.95,1
4.463598,32.02,1
4.78048,32.01,1
4.467149,31.95,1
3.891779,32.02,1
3.066706,32,1
4.200821,31.95,1
4.456403,32.03,1
4.572852,32.02,1
3.535709,31.93,1
4.028439,31.93,1
4.25532,32.03,1
4.004756,31.93,1
4.345221,32.02,1
4.369784,32.02,1
4.012667,32.02,1
4.456488,32.02,1
4.381557,32.03,1
4.686324,32.03,1
4.813612,32.02,1
5.046386,32.02,1
4.760623,32.02,1
4.133855,32.02,1
3.234701,32.03,1
4.679554,32.03,1
4.340661,32.02,1
4.336093,32.02,1
3.060241,32.02,1
4.344309,32.02,1
4.672773,32.02,1
4.902172,32.03,1
4.866389,32.03,1
4.252396,32.03,1
3.445698,32.03,1
4.597054,32.02,1
4.641904,32.03,1
4.696464,32.02,1
4.572854,32.02,1
3.268827,32.03,1
4.467149,32.02,1
4.493806,32.02,1
4.590154,32.03,1
3.393222,32.03,1
4.484977,32.02,1
3.360358,32.03,1
4.145343,32.03,1
4.659183,32.02,1
4.576318,32.03,1
4.470695,32.03,1
4.953927,32.02,1
3.636735,32.03,1
4.07079,32.02,1
4.384269,32.02,1
4.507016,32.03,1
4.122242,32.02,1
4.422076,32.03,1
4.672694,32.03,1
4.600505,32.03,1
4.773924,32.02,1
4.456488,32.02,1
4.773924,32.02,1
4.367968,32.03,1
4.362518,32.02,1
4.152986,32.03,1
4.244124,32.02,1
4.703209,32.03,1
4.333349,32.02,1
4.743828,32.02,1
4.156802,32.03,1
4.470695,32.02,1
4.266479,32.03,1
3.760697,32.02,1
4.498976,32.03,1
4.344309,32.02,1
3.63361,32.02,1
3.767013,32.02,1
4.363429,32.03,1
4.785423,32.03,1
3.531222,32.03,1
4.000797,32.03,1
4.164422,32.03,1
4.363426,32.03,1
4.10306,32.02,1
4.481322,32.03,1
3.379176,32.04,1
4.462832,32.02,1
3.996653,32.03,1
4.247861,32.02,1
4.586698,32.03,1
4.467149,32.02,1
4.130014,32.02,1
4.214947,32.02,1
4.259042,32.03,1
3.92827,32.03,1
3.24449,32.02,1
4.141519,32.03,1
3.535709,32.03,1
4.219646,32.02,1
3.624874,32.02,1
4.122334,32.03,1
3.813027,32.03,1
4.757211,32.03,1
4.740521,32.02,1
3.625818,32.03,1
4.225408,32.02,1
3.7628,32.02,1
3.779618,32.02,1
4.110776,32.02,1
2.613678,32.03,1
3.637971,32.02,1
3.399376,32.02,1
3.779618,32.03,1
4.012569,32.03,1
3.273839,32.03,1
3.219962,32.02,1
2.864153,32.02,1
3.553599,32.03,1
4.25159,32.03,1
2.733095,32.02,1
3.057647,32.03,1
5.001072,32.03,1
4.484977,32.02,1
4.344312,32.02,1
4.056159,32.02,1
4.036301,32.02,1
2.750443,32.03,1
4.065922,32.02,1
4.224339,32.03,1
4.373408,32.03,1
3.762803,32.02,1
4.266479,32.03,1
2.152863,32.02,1
4.470695,32.03,1
3.27989,32.03,1
2.727285,32.02,1
2.357685,32.02,1
4.145343,32.03,1
3.24449,32.03,1
2.72147,32.02,1
3.042046,32.03,1
4.114635,32.02,1
3.379176,32.03,1
4.232907,32.02,1
3.476926,32.02,1
4.160615,32.02,1
3.762803,32.02,1
3.098846,32.03,1
3.659696,32.03,1
4.04023,32.03,1
4.020562,32.02,1
3.647612,32.03,1
4.000797,32.02,1
4.60395,32.03,1
4.179104,32.04,1
3.388546,32.03,1
4.04023,32.03,1
3.402556,32.03,1
3.614869,32.03,1
3.75542,32.02,1
4.474243,32.03,1
4.445804,32.02,1
4.369781,32.02,1
3.49965,32.02,1
2.918983,32.03,1
3.771216,32.02,1
4.00871,32.02,1
2.92441,32.03,1
3.393225,32.02,1
3.225051,32.02,1
3.109064,32.02,1
2.926936,32.03,1
3.755423,32.02,1
4.036304,32.03,1
4.624795,32.02,1
4.118486,32.02,1
4.236648,32.02,1
4.141519,32.03,1
2.913549,32.02,1
2.678494,32.03,1
2.174851,32.02,1
4.046376,32.02,1
3.899918,32.03,1
4.491924,32.03,1
4.137691,32.03,1
4.266481,32.02,1
3.891779,32.02,1
3.124321,32.02,1
4.137691,32.03,1
4.511414,32.03,1
4.369781,32.02,1
2.972803,32.03,1
3.24449,32.03,1
4.387884,32.03,1
4.122334,32.02,1
4.266479,32.02,1
3.611729,32.02,1
3.462911,32.03,1
3.771219,32.02,1
4.110779,32.02,1
3.659693,32.02,1
3.646677,32.03,1
4.362518,32.02,1
4.122334,32.02,1
3.664027,32.03,1
4.369784,32.02,1
3.887703,32.02,1
4.797116,32.02,1
4.6625,32.03,1
3.89585,32.02,1
3.646677,32.02,1
4.470695,32.03,1
4.33609,32.02,1
4.515804,32.03,1
2.879153,32.03,1
3.263973,32.02,1
4.768827,32.03,1
4.344309,32.02,1
4.40951,32.03,1
4.329688,32.02,1
4.460045,32.02,1
4.80042,32.03,1
4.569383,32.02,1
4.145343,32.03,1
2.908104,32.02,1
4.380653,32.02,1
4.686324,32.03,1
4.498979,32.02,1
4.882731,32.03,1
4.25159,32.03,1
4.763952,32.02,1
4.813612,32.03,1
4.095059,32.03,1
3.24449,32.03,1
3.24449,32.03,1
3.219962,32.03,1
4.028441,32.03,1
3.346177,32.02,1
4.367965,32.03,1
4.655778,32.02,1
3.637968,32.02,1
4.024501,32.03,1
4.344309,32.02,1
4.491922,32.03,1
3.668349,32.03,1
3.078316,32.02,1
3.522231,32.03,1
3.462909,32.02,1
3.911221,32.02,1
4.3725,32.03,1
4.373408,32.02,1
3.879539,32.02,1
3.767013,32.02,1
4.572852,32.02,1
4.048069,32.03,1
3.728944,32.02,1
4.044152,32.03,1
3.744854,32.02,1
4.205535,32.02,1
3.331933,32.02,1
3.887703,32.02,1
2.761946,32.03,1
3.504175,32.02,1
4.79373,32.03,1
4.028439,32.03,1
3.668349,32.02,1
4.233714,32.03,1
4.470695,32.03,1
4.489394,32.02,1
4.579779,32.03,1
4.753959,32.02,1
3.103959,32.03,1
3.64668,32.03,1
4.85987,32.02,1
4.960478,32.02,1
4.558963,32.02,1
4.48839,32.03,1
2.626195,32.02,1
4.572852,32.02,1
3.24449,32.03,1
4.445715,32.02,1
3.224885,32.02,1
3.052455,32.02,1
4.391496,32.03,1
4.569383,32.02,1
4.693089,32.02,1
4.362521,32.03,1
4.600505,32.03,1
4.641799,32.02,1
4.137689,32.04,1
3.879536,32.1,1
4.152988,32.03,1
4.773924,32.02,1
3.642326,32.02,1
2.956761,32.03,1
3.745911,32.02,1
4.470695,32.03,1
4.562437,32.03,1
3.787997,32.03,1
3.739556,32.02,1
3.879539,32.02,1
3.783808,32.03,1
4.569383,32.02,1
4.699839,32.03,1
4.484977,32.02,1
3.800529,32.02,1
3.365071,32.02,1
4.908635,32.02,1
4.569383,32.02,1
4.012667,32.1,1
4.452929,32.12,1
4.637633,32.05,1
2.897177,32.1,1
3.254248,32.07,1
3.499654,32.02,1
4.449369,32.12,1
4.141519,32.06,1
3.365075,32.02,1
4.244124,32.08,1
4.390594,32.13,1
4.579781,32.02,1
4.565911,32.02,1
3.083463,32.06,1
4.507016,32.07,1
3.535709,32.07,1
4.366151,32.02,1
3.224885,32.06,1
4.481322,32.12,1
4.373408,32.08,1
3.393225,32.05,1
