'MagX','MagY',MagZ','Health',,,,,0
390,40,702,0,,,,,
390,43,704,0,,,,,
390,41,702,0,,,,,
392,42,705,0,,,,,
391,39,704,0,,,,,
390,37,704,0,,,,,
394,42,708,0,,,,,
396,41,708,0,,,,,
393,36,704,0,,,,,
390,35,706,0,,,,,
392,39,704,0,,,,,
396,41,705,0,,,,,
393,43,709,0,,,,,
394,39,709,0,,,,,
394,37,708,0,,,,,
392,41,706,0,,,,,
392,41,701,0,,,,,
391,37,701,0,,,,,
392,37,703,0,,,,,
392,36,704,0,,,,,
390,39,703,0,,,,,
393,39,704,0,,,,,
391,39,706,0,,,,,
393,39,704,0,,,,,
390,37,703,0,,,,,
392,38,701,0,,,,,
393,40,696,0,,,,,
392,38,705,0,,,,,
391,36,705,0,,,,,
390,36,700,0,,,,,
390,35,704,0,,,,,
391,39,706,0,,,,,
392,41,707,0,,,,,
394,38,703,0,,,,,
389,35,704,0,,,,,
389,34,705,0,,,,,
392,35,708,0,,,,,
392,36,708,0,,,,,
390,36,705,0,,,,,
390,36,706,0,,,,,
389,34,706,0,,,,,
389,37,708,0,,,,,
390,37,705,0,,,,,
389,37,706,0,,,,,
390,37,701,0,,,,,
390,37,704,0,,,,,
389,39,698,0,,,,,
390,37,700,0,,,,,
391,34,705,0,,,,,
393,37,712,0,,,,,
393,37,704,0,,,,,
390,38,710,0,,,,,
389,40,704,0,,,,,
389,39,705,0,,,,,
391,37,702,0,,,,,
391,37,703,0,,,,,
390,39,701,0,,,,,
389,37,704,0,,,,,
388,38,702,0,,,,,
387,36,702,0,,,,,
385,36,697,0,,,,,
388,36,703,0,,,,,
392,37,703,0,,,,,
390,37,702,0,,,,,
390,36,696,0,,,,,
392,37,699,0,,,,,
391,41,697,0,,,,,
393,39,702,0,,,,,
391,35,701,0,,,,,
391,34,700,0,,,,,
391,31,700,0,,,,,
392,39,708,0,,,,,
396,40,706,0,,,,,
391,39,705,0,,,,,
391,37,699,0,,,,,
391,38,705,0,,,,,
392,38,703,0,,,,,
391,35,703,0,,,,,
392,36,698,0,,,,,
390,34,704,0,,,,,
387,35,702,0,,,,,
387,38,702,0,,,,,
386,37,700,0,,,,,
387,36,698,0,,,,,
387,34,702,0,,,,,
387,35,699,0,,,,,
386,37,698,0,,,,,
389,37,700,0,,,,,
387,37,702,0,,,,,
387,35,705,0,,,,,
389,34,707,0,,,,,
391,38,706,0,,,,,
391,40,704,0,,,,,
393,37,704,0,,,,,
390,37,703,0,,,,,
393,40,702,0,,,,,
392,40,701,0,,,,,
393,39,698,0,,,,,
392,35,697,0,,,,,
391,37,702,0,,,,,
389,38,706,0,,,,,
387,40,705,0,,,,,
391,39,703,0,,,,,
387,39,699,0,,,,,
389,36,704,0,,,,,
389,36,705,0,,,,,
394,37,703,0,,,,,
391,37,700,0,,,,,
391,40,702,0,,,,,
392,39,704,0,,,,,
388,36,702,0,,,,,
389,39,704,0,,,,,
390,43,699,0,,,,,
387,40,704,0,,,,,
391,39,704,0,,,,,
389,36,706,0,,,,,
388,38,701,0,,,,,
388,38,698,0,,,,,
387,39,698,0,,,,,
388,38,699,0,,,,,
387,38,699,0,,,,,
388,37,701,0,,,,,
389,40,707,0,,,,,
391,36,707,0,,,,,
391,37,703,0,,,,,
392,40,701,0,,,,,
391,37,698,0,,,,,
395,40,702,0,,,,,
390,37,702,0,,,,,
388,36,701,0,,,,,
387,36,702,0,,,,,
390,42,698,0,,,,,
390,41,697,0,,,,,
390,37,698,0,,,,,
389,36,701,0,,,,,
392,42,699,0,,,,,
392,42,700,0,,,,,
392,42,698,0,,,,,
392,41,696,0,,,,,
392,37,700,0,,,,,
393,38,697,0,,,,,
393,37,697,0,,,,,
392,38,699,0,,,,,
393,38,698,0,,,,,
392,37,700,0,,,,,
393,37,702,0,,,,,
391,41,701,0,,,,,
393,42,704,0,,,,,
389,41,708,0,,,,,
389,34,705,0,,,,,
391,37,705,0,,,,,
392,37,702,0,,,,,
391,40,701,0,,,,,
393,38,702,0,,,,,
391,34,704,0,,,,,
390,40,703,0,,,,,
394,39,703,0,,,,,
394,34,703,0,,,,,
392,38,706,0,,,,,
393,32,705,0,,,,,
393,34,704,0,,,,,
394,36,702,0,,,,,
392,39,702,0,,,,,
389,38,705,0,,,,,
390,35,703,0,,,,,
389,38,698,1,,,,,
393,36,701,1,,,,,
391,37,703,1,,,,,
392,36,701,1,,,,,
391,35,705,1,,,,,
391,32,705,1,,,,,
392,38,705,1,,,,,
391,42,702,1,,,,,
392,37,704,1,,,,,
391,33,706,1,,,,,
390,38,703,1,,,,,
391,39,701,1,,,,,
391,39,701,1,,,,,
391,40,702,1,,,,,
391,36,700,1,,,,,
389,32,702,1,,,,,
387,40,704,1,,,,,
390,38,707,1,,,,,
392,38,703,1,,,,,
395,40,701,1,,,,,
391,37,700,1,,,,,
392,38,699,1,,,,,
393,37,702,1,,,,,
393,37,703,1,,,,,
390,36,702,1,,,,,
391,36,705,1,,,,,
394,35,707,1,,,,,
395,38,701,1,,,,,
395,38,703,1,,,,,
396,34,703,1,,,,,
395,37,702,1,,,,,
393,37,707,1,,,,,
394,36,706,1,,,,,
395,37,705,1,,,,,
392,36,706,1,,,,,
390,34,701,1,,,,,
393,40,705,1,,,,,
392,40,703,1,,,,,
393,35,703,1,,,,,
391,32,700,1,,,,,
391,36,699,1,,,,,
392,38,702,1,,,,,
392,38,701,1,,,,,
391,34,704,1,,,,,
391,34,704,1,,,,,
389,34,704,1,,,,,
392,37,706,1,,,,,
394,38,705,1,,,,,
393,35,705,1,,,,,
392,36,708,1,,,,,
393,35,705,1,,,,,
395,39,700,1,,,,,
394,38,705,1,,,,,
393,38,704,1,,,,,
393,34,709,1,,,,,
391,34,707,1,,,,,
392,37,705,1,,,,,
392,39,709,1,,,,,
393,35,705,1,,,,,
392,39,708,1,,,,,
392,36,705,1,,,,,
391,40,703,1,,,,,
393,41,704,1,,,,,
390,43,699,1,,,,,
389,37,701,1,,,,,
389,37,705,1,,,,,
390,37,704,1,,,,,
389,34,704,1,,,,,
389,36,707,1,,,,,
386,33,708,1,,,,,
390,35,711,1,,,,,
391,38,707,1,,,,,
390,37,706,1,,,,,
387,38,707,1,,,,,
388,36,709,1,,,,,
387,35,704,1,,,,,
385,36,703,1,,,,,
391,37,701,1,,,,,
391,35,701,1,,,,,
389,35,706,1,,,,,
388,38,707,1,,,,,
390,39,705,1,,,,,
389,39,705,1,,,,,
386,41,705,1,,,,,
389,36,705,1,,,,,
386,34,701,1,,,,,
390,37,701,1,,,,,
390,38,702,1,,,,,
390,38,698,1,,,,,
390,34,698,1,,,,,
390,34,704,1,,,,,
391,40,702,1,,,,,
392,36,700,1,,,,,
389,36,701,1,,,,,
389,33,702,1,,,,,
390,36,697,1,,,,,
390,38,698,1,,,,,
394,36,692,1,,,,,
394,35,696,1,,,,,
391,34,694,1,,,,,
392,35,698,1,,,,,
393,39,696,1,,,,,
391,37,694,1,,,,,
389,38,694,1,,,,,
388,37,700,1,,,,,
389,36,699,1,,,,,
387,37,702,1,,,,,
388,35,704,1,,,,,
387,37,708,1,,,,,
389,35,704,1,,,,,
389,36,704,1,,,,,
389,37,705,1,,,,,
391,36,696,1,,,,,
390,36,700,1,,,,,
388,34,698,1,,,,,
389,32,699,1,,,,,
389,37,697,1,,,,,
389,35,696,1,,,,,
388,35,698,1,,,,,
390,33,701,1,,,,,
387,36,702,1,,,,,
389,39,701,1,,,,,
389,36,699,1,,,,,
390,38,700,1,,,,,
389,34,698,1,,,,,
389,37,699,1,,,,,
394,40,699,1,,,,,
392,39,699,1,,,,,
392,37,705,1,,,,,
391,34,709,1,,,,,
393,38,701,1,,,,,
392,40,706,1,,,,,
391,37,705,1,,,,,
392,36,707,1,,,,,
391,40,709,1,,,,,
389,36,708,1,,,,,
388,38,705,1,,,,,
390,36,705,1,,,,,
391,36,700,1,,,,,
391,37,702,1,,,,,
390,37,702,1,,,,,
390,38,697,1,,,,,
389,38,701,1,,,,,
390,40,700,1,,,,,
388,36,702,1,,,,,
386,36,702,1,,,,,
391,39,702,1,,,,,
392,38,702,1,,,,,
390,36,699,1,,,,,
391,34,700,1,,,,,
391,34,702,1,,,,,
393,35,703,1,,,,,
389,32,706,1,,,,,
390,33,708,1,,,,,
393,30,708,1,,,,,
388,36,707,1,,,,,
393,37,705,1,,,,,
392,34,702,1,,,,,
392,34,707,1,,,,,
390,30,705,1,,,,,
390,33,706,1,,,,,
393,35,707,1,,,,,
392,36,706,1,,,,,
390,34,704,1,,,,,
389,34,705,1,,,,,
390,33,708,1,,,,,
388,33,712,1,,,,,
391,33,711,1,,,,,
392,34,707,1,,,,,
392,34,706,1,,,,,
392,34,704,1,,,,,
392,38,707,1,,,,,
396,37,706,1,,,,,
395,35,702,1,,,,,
393,30,705,1,,,,,
393,36,705,1,,,,,
392,37,701,1,,,,,
394,35,705,1,,,,,
395,33,704,1,,,,,
395,33,704,1,,,,,
395,34,704,1,,,,,
393,36,702,1,,,,,
393,36,707,1,,,,,
394,35,704,1,,,,,
390,33,702,1,,,,,
393,33,701,1,,,,,
391,33,701,1,,,,,
394,37,704,1,,,,,
394,33,706,1,,,,,
393,34,705,1,,,,,
396,34,705,1,,,,,
398,38,707,1,,,,,
396,36,706,1,,,,,
397,36,704,1,,,,,
393,35,707,1,,,,,
394,38,707,1,,,,,
393,37,701,1,,,,,
395,36,704,1,,,,,
395,33,700,1,,,,,
394,33,703,1,,,,,
392,33,703,1,,,,,
392,38,705,1,,,,,
395,37,704,1,,,,,
394,36,700,1,,,,,
393,34,703,1,,,,,
393,37,700,1,,,,,
393,40,702,1,,,,,
393,38,699,1,,,,,
394,37,698,1,,,,,
395,36,701,1,,,,,
392,37,700,1,,,,,
395,38,702,1,,,,,
396,37,700,1,,,,,
397,35,701,1,,,,,
394,32,702,1,,,,,
391,32,705,1,,,,,
394,37,706,1,,,,,
395,32,701,1,,,,,
393,31,701,1,,,,,
393,30,701,1,,,,,
394,31,703,1,,,,,
395,34,703,1,,,,,
394,34,702,1,,,,,
394,35,699,1,,,,,
393,30,702,1,,,,,
391,32,702,1,,,,,
395,36,699,1,,,,,
391,35,703,1,,,,,
393,36,702,1,,,,,
394,37,695,1,,,,,
391,37,697,1,,,,,
390,40,697,1,,,,,
389,40,695,1,,,,,
390,38,694,1,,,,,
389,34,700,1,,,,,
390,34,702,1,,,,,
392,37,700,1,,,,,
391,36,699,1,,,,,
394,34,701,1,,,,,
393,32,698,1,,,,,
392,34,700,1,,,,,
393,35,698,1,,,,,
390,35,702,1,,,,,
392,35,702,1,,,,,
390,36,700,1,,,,,
392,32,702,1,,,,,
391,36,700,1,,,,,
393,36,700,1,,,,,
394,33,703,1,,,,,
392,33,704,1,,,,,
394,35,708,1,,,,,
393,35,703,1,,,,,
394,35,703,1,,,,,
396,34,704,1,,,,,
396,32,705,1,,,,,
394,32,701,1,,,,,
394,35,705,1,,,,,
393,35,707,1,,,,,
392,34,702,1,,,,,
392,34,702,1,,,,,
393,35,703,1,,,,,
394,40,704,1,,,,,
393,37,703,1,,,,,
392,37,703,1,,,,,
391,34,701,1,,,,,
391,34,705,1,,,,,
393,38,702,1,,,,,
393,36,701,1,,,,,
391,38,707,1,,,,,
391,37,705,1,,,,,
390,38,705,1,,,,,
392,39,709,1,,,,,
392,36,708,1,,,,,
390,35,706,1,,,,,
395,37,706,1,,,,,
394,37,705,1,,,,,
391,40,706,1,,,,,
391,39,706,1,,,,,
393,37,706,1,,,,,
393,36,704,1,,,,,
393,38,705,1,,,,,
393,39,705,1,,,,,
390,36,706,1,,,,,
392,34,706,1,,,,,
390,32,710,1,,,,,
391,34,707,1,,,,,
393,38,705,1,,,,,
392,34,704,1,,,,,
394,35,705,1,,,,,
393,36,704,1,,,,,
395,36,699,1,,,,,
395,40,703,1,,,,,
392,38,704,1,,,,,
392,38,707,1,,,,,
394,32,707,1,,,,,
392,33,704,1,,,,,
393,40,707,1,,,,,
393,35,706,1,,,,,
393,37,705,1,,,,,
393,35,708,1,,,,,
393,41,709,1,,,,,
392,42,707,1,,,,,
390,40,706,1,,,,,
387,39,702,1,,,,,
389,38,704,1,,,,,
390,38,710,1,,,,,
391,34,705,1,,,,,
392,39,703,1,,,,,
391,40,699,1,,,,,
391,36,701,1,,,,,
393,38,705,1,,,,,
392,39,703,1,,,,,
393,37,703,1,,,,,
391,39,700,1,,,,,
391,40,703,1,,,,,
391,37,707,1,,,,,
393,39,704,1,,,,,
394,40,704,1,,,,,
394,36,704,1,,,,,
394,36,703,1,,,,,
395,39,707,1,,,,,
395,39,706,1,,,,,
393,40,704,1,,,,,
395,39,703,1,,,,,
396,37,703,1,,,,,
394,34,706,1,,,,,
396,41,703,1,,,,,
395,40,705,1,,,,,
395,40,707,1,,,,,
393,36,701,1,,,,,
393,35,705,1,,,,,
393,36,705,1,,,,,
391,35,703,1,,,,,
391,38,702,1,,,,,
394,37,700,1,,,,,
392,35,698,1,,,,,
393,39,701,1,,,,,
392,39,699,1,,,,,
394,35,702,1,,,,,
391,37,706,1,,,,,
388,38,705,1,,,,,
392,41,705,1,,,,,
391,38,707,1,,,,,
391,34,706,1,,,,,
390,37,706,1,,,,,
388,32,700,1,,,,,
390,38,700,1,,,,,
388,36,700,1,,,,,
387,35,701,1,,,,,
391,34,700,1,,,,,
393,33,697,1,,,,,
393,38,697,1,,,,,
391,36,698,1,,,,,
389,36,700,1,,,,,
388,36,701,1,,,,,
388,36,704,1,,,,,
388,40,703,1,,,,,
388,40,701,1,,,,,
389,37,702,1,,,,,
389,36,704,1,,,,,
391,38,702,1,,,,,
392,38,699,1,,,,,
392,37,702,1,,,,,
388,34,703,1,,,,,
389,36,706,1,,,,,
388,35,708,1,,,,,
391,38,704,1,,,,,
389,37,701,1,,,,,
388,36,700,1,,,,,
388,35,700,1,,,,,
390,35,699,1,,,,,
391,39,704,1,,,,,
394,38,704,1,,,,,
395,38,706,1,,,,,
391,35,705,1,,,,,
393,35,703,1,,,,,
394,39,705,1,,,,,
394,41,709,1,,,,,
392,37,706,1,,,,,
389,38,707,1,,,,,
391,37,706,1,,,,,
395,39,701,1,,,,,
391,38,700,1,,,,,
392,39,706,1,,,,,
392,34,706,1,,,,,
394,38,705,1,,,,,
392,41,702,1,,,,,
390,40,707,1,,,,,
390,39,707,1,,,,,
391,37,705,1,,,,,
392,36,712,1,,,,,
391,38,706,1,,,,,
390,37,707,1,,,,,
392,42,705,1,,,,,
392,40,703,1,,,,,
392,38,704,1,,,,,
391,41,707,1,,,,,
392,38,705,1,,,,,
394,39,708,1,,,,,
391,36,711,1,,,,,
390,35,708,1,,,,,
389,39,707,1,,,,,
389,41,701,1,,,,,
388,40,704,1,,,,,
390,35,699,1,,,,,
391,34,701,1,,,,,
391,38,701,1,,,,,
391,37,703,1,,,,,
389,38,698,1,,,,,
391,34,702,1,,,,,
392,35,703,1,,,,,
390,40,701,1,,,,,
394,40,701,1,,,,,
393,39,703,1,,,,,
395,34,702,1,,,,,
392,34,700,1,,,,,
394,38,704,1,,,,,
393,37,698,1,,,,,
390,41,699,1,,,,,
392,38,701,1,,,,,
389,39,703,1,,,,,
391,39,701,1,,,,,
391,39,702,1,,,,,
392,36,703,1,,,,,
393,35,703,1,,,,,
391,34,694,1,,,,,
391,38,701,1,,,,,
392,41,703,1,,,,,
395,37,701,1,,,,,
390,31,700,1,,,,,
388,32,698,1,,,,,
390,35,704,1,,,,,
390,39,701,1,,,,,
389,39,702,1,,,,,
391,37,700,1,,,,,
388,38,703,1,,,,,
387,41,701,1,,,,,
391,39,701,1,,,,,
392,41,705,1,,,,,
389,36,703,1,,,,,
386,37,700,1,,,,,
390,40,705,1,,,,,
386,41,707,1,,,,,
387,40,705,1,,,,,
388,38,707,1,,,,,
386,38,700,1,,,,,
390,42,704,1,,,,,
391,41,705,1,,,,,
392,41,701,1,,,,,
390,41,704,1,,,,,
393,39,703,1,,,,,
390,42,706,1,,,,,
390,41,706,1,,,,,
391,41,709,1,,,,,
390,37,709,1,,,,,
388,34,708,1,,,,,
389,38,707,1,,,,,
389,38,708,1,,,,,
390,42,705,1,,,,,
387,36,702,1,,,,,
387,38,703,1,,,,,
386,39,704,1,,,,,
384,41,707,1,,,,,
389,37,705,1,,,,,
387,35,702,1,,,,,
386,36,703,1,,,,,
387,41,705,1,,,,,
385,39,703,1,,,,,
389,39,704,1,,,,,
388,35,704,1,,,,,
389,35,703,1,,,,,
390,37,701,1,,,,,
390,35,701,1,,,,,
389,35,702,1,,,,,
388,34,702,1,,,,,
385,35,706,1,,,,,
391,37,708,1,,,,,
390,38,704,1,,,,,
387,39,702,1,,,,,
387,36,706,1,,,,,
388,38,705,1,,,,,
390,39,704,1,,,,,
388,39,703,1,,,,,
387,38,701,1,,,,,
390,39,701,1,,,,,
390,37,700,1,,,,,
388,43,702,1,,,,,
389,40,700,1,,,,,
391,41,697,1,,,,,
388,36,705,1,,,,,
389,40,702,1,,,,,
387,42,697,1,,,,,
388,40,702,1,,,,,
386,38,698,1,,,,,
387,36,700,1,,,,,
385,36,699,1,,,,,
387,40,702,1,,,,,
386,40,700,1,,,,,
389,42,703,1,,,,,
384,38,697,1,,,,,
389,39,700,1,,,,,
389,42,698,1,,,,,
388,37,697,1,,,,,
386,38,698,1,,,,,
386,33,699,1,,,,,
386,34,697,1,,,,,
386,38,699,1,,,,,
385,39,698,1,,,,,
388,37,702,1,,,,,
388,36,698,1,,,,,
383,36,697,1,,,,,
387,38,695,1,,,,,
386,38,698,1,,,,,
387,37,698,1,,,,,
386,37,700,1,,,,,
386,36,699,1,,,,,
385,41,699,1,,,,,
384,38,698,1,,,,,
385,36,697,1,,,,,
384,35,703,1,,,,,
387,34,706,1,,,,,
387,38,702,1,,,,,
388,42,700,1,,,,,
390,39,700,1,,,,,
389,38,703,1,,,,,
387,34,704,1,,,,,
389,36,700,1,,,,,
388,38,698,1,,,,,
383,39,696,1,,,,,
382,38,699,1,,,,,
385,33,708,1,,,,,
387,39,708,1,,,,,
383,38,701,1,,,,,
386,35,702,1,,,,,
384,35,704,1,,,,,
385,38,702,1,,,,,
385,40,700,1,,,,,
388,41,698,1,,,,,
387,40,697,1,,,,,
388,39,698,1,,,,,
387,35,698,1,,,,,
387,39,703,1,,,,,
386,39,698,1,,,,,
385,38,697,1,,,,,
384,39,702,1,,,,,
384,33,698,1,,,,,
387,43,703,1,,,,,
384,43,702,1,,,,,
386,45,700,1,,,,,
389,45,703,1,,,,,
388,42,705,1,,,,,
386,44,708,1,,,,,
387,42,706,1,,,,,
385,40,706,1,,,,,
386,38,706,1,,,,,
387,37,700,1,,,,,
387,41,703,1,,,,,
390,40,705,1,,,,,
383,41,706,1,,,,,
386,37,705,1,,,,,
385,40,703,1,,,,,
385,41,704,1,,,,,
387,41,699,1,,,,,
389,39,699,1,,,,,
388,41,702,1,,,,,
387,42,703,1,,,,,
388,45,699,1,,,,,
391,42,698,1,,,,,
390,43,699,1,,,,,
392,40,702,1,,,,,
389,43,700,1,,,,,
388,46,703,1,,,,,
389,43,702,1,,,,,
390,41,700,1,,,,,
390,39,700,1,,,,,
389,40,700,1,,,,,
388,44,702,1,,,,,
387,44,704,1,,,,,
388,40,703,1,,,,,
390,40,704,1,,,,,
392,38,702,1,,,,,
392,44,705,1,,,,,
388,43,707,1,,,,,
388,40,706,1,,,,,
388,37,712,1,,,,,
388,38,703,1,,,,,
389,40,702,1,,,,,
390,44,699,1,,,,,
390,41,702,1,,,,,
385,40,705,1,,,,,
389,42,709,1,,,,,
385,44,709,1,,,,,
387,41,705,1,,,,,
385,39,706,1,,,,,
386,38,707,1,,,,,
383,35,706,1,,,,,
386,39,707,1,,,,,
386,39,705,1,,,,,
385,38,704,1,,,,,
387,38,704,1,,,,,
383,37,706,1,,,,,
382,41,711,1,,,,,
384,39,707,1,,,,,
382,42,710,1,,,,,
382,37,710,1,,,,,
378,36,715,1,,,,,
376,38,715,1,,,,,
373,35,715,1,,,,,
370,32,717,1,,,,,
367,32,716,1,,,,,
372,29,713,1,,,,,
371,29,714,1,,,,,
369,31,716,1,,,,,
369,27,708,1,,,,,
374,29,710,1,,,,,
370,29,710,1,,,,,
369,30,716,1,,,,,
369,34,719,1,,,,,
371,34,716,1,,,,,
371,32,719,1,,,,,
369,33,719,1,,,,,
372,36,716,1,,,,,
374,35,718,1,,,,,
372,38,721,1,,,,,
371,34,723,1,,,,,
370,35,712,1,,,,,
372,42,714,1,,,,,
376,42,715,1,,,,,
375,41,710,1,,,,,
377,40,707,1,,,,,
378,34,711,1,,,,,
380,37,709,1,,,,,
382,43,711,1,,,,,
380,39,714,1,,,,,
378,37,716,1,,,,,
375,38,711,1,,,,,
379,44,713,1,,,,,
381,42,706,1,,,,,
380,42,707,1,,,,,
384,50,700,1,,,,,
382,48,701,1,,,,,
382,45,707,1,,,,,
379,52,706,1,,,,,
381,61,689,1,,,,,
384,56,682,1,,,,,
380,63,692,1,,,,,
380,52,697,1,,,,,
382,47,706,1,,,,,
381,47,706,1,,,,,
379,54,701,1,,,,,
380,49,702,1,,,,,
380,55,704,1,,,,,
381,50,703,1,,,,,
382,47,697,1,,,,,
381,52,699,1,,,,,
378,51,699,1,,,,,
381,47,707,1,,,,,
382,50,702,1,,,,,
383,46,702,1,,,,,
380,39,708,1,,,,,
379,37,706,1,,,,,
383,39,702,1,,,,,
383,43,707,1,,,,,
381,41,710,1,,,,,
379,39,706,1,,,,,
380,41,710,1,,,,,
378,44,709,1,,,,,
381,46,710,1,,,,,
380,42,709,1,,,,,
381,40,706,1,,,,,
381,43,711,1,,,,,
381,47,711,1,,,,,
379,45,713,1,,,,,
379,46,705,1,,,,,
377,39,711,1,,,,,
373,41,715,1,,,,,
374,45,714,1,,,,,
375,46,711,1,,,,,
374,42,713,1,,,,,
374,41,709,1,,,,,
376,45,711,1,,,,,
374,45,715,1,,,,,
376,47,710,1,,,,,
373,48,711,1,,,,,
371,48,712,1,,,,,
370,49,712,1,,,,,
373,56,710,1,,,,,
369,59,714,1,,,,,
370,59,718,1,,,,,
368,62,718,1,,,,,
369,69,714,1,,,,,
368,75,715,1,,,,,
366,76,719,1,,,,,
367,82,717,1,,,,,
366,83,719,1,,,,,
367,85,715,1,,,,,
369,96,714,1,,,,,
371,106,714,1,,,,,
370,107,711,1,,,,,
373,108,713,1,,,,,
372,116,715,1,,,,,
372,121,712,1,,,,,
371,128,711,1,,,,,
367,134,709,1,,,,,
360,140,712,1,,,,,
360,148,713,1,,,,,
360,157,715,1,,,,,
356,164,711,1,,,,,
353,167,707,1,,,,,
354,174,706,1,,,,,
354,182,710,1,,,,,
349,190,710,1,,,,,
347,194,710,1,,,,,
344,197,711,1,,,,,
339,202,709,1,,,,,
337,211,712,1,,,,,
336,219,708,1,,,,,
333,223,705,1,,,,,
327,229,712,1,,,,,
324,231,710,1,,,,,
322,238,714,1,,,,,
314,243,708,1,,,,,
309,250,709,1,,,,,
303,250,713,1,,,,,
299,253,715,1,,,,,
295,263,716,1,,,,,
295,270,716,1,,,,,
292,270,714,1,,,,,
287,269,713,1,,,,,
277,273,711,1,,,,,
273,278,709,1,,,,,
271,284,712,1,,,,,
271,286,718,1,,,,,
267,289,716,1,,,,,
263,288,716,1,,,,,
259,291,713,1,,,,,
256,296,712,1,,,,,
250,299,713,1,,,,,
245,302,714,1,,,,,
236,303,712,1,,,,,
233,303,707,1,,,,,
229,311,717,1,,,,,
225,315,715,1,,,,,
215,313,715,1,,,,,
210,312,720,1,,,,,
203,316,717,1,,,,,
196,323,717,1,,,,,
189,323,715,1,,,,,
183,325,713,1,,,,,
177,322,710,1,,,,,
171,326,710,1,,,,,
164,329,710,1,,,,,
158,332,710,1,,,,,
149,332,709,1,,,,,
141,329,710,1,,,,,
135,330,709,1,,,,,
129,333,707,1,,,,,
122,331,709,1,,,,,
113,333,707,1,,,,,
108,332,706,1,,,,,
101,330,704,1,,,,,
95,333,708,1,,,,,
86,332,708,1,,,,,
79,330,705,1,,,,,
73,327,709,1,,,,,
65,327,705,1,,,,,
60,328,706,1,,,,,
52,327,701,1,,,,,
47,322,698,1,,,,,
39,319,699,1,,,,,
34,315,702,1,,,,,
27,315,705,1,,,,,
21,309,699,1,,,,,
17,304,701,1,,,,,
9,300,697,1,,,,,
0,296,699,1,,,,,
-5,295,694,1,,,,,
-8,294,693,1,,,,,
-14,286,696,1,,,,,
-23,281,692,1,,,,,
-27,277,692,1,,,,,
-34,274,693,1,,,,,
-39,270,697,1,,,,,
-43,265,696,1,,,,,
-52,259,693,1,,,,,
-56,255,693,1,,,,,
-57,252,688,1,,,,,
-61,250,691,1,,,,,
-65,244,693,1,,,,,
-72,240,688,1,,,,,
-74,238,691,1,,,,,
-74,233,693,1,,,,,
-80,229,688,1,,,,,
-80,226,690,1,,,,,
-83,221,688,1,,,,,
-87,219,685,1,,,,,
-89,218,688,1,,,,,
-93,210,687,1,,,,,
-95,205,688,1,,,,,
-98,202,691,1,,,,,
-103,201,689,1,,,,,
-102,198,690,1,,,,,
-104,194,692,1,,,,,
-105,186,690,1,,,,,
-109,182,690,1,,,,,
-116,175,689,1,,,,,
-115,174,682,1,,,,,
-119,167,683,1,,,,,
-119,158,684,1,,,,,
-122,153,683,1,,,,,
-125,147,679,1,,,,,
-128,143,680,1,,,,,
-129,141,679,1,,,,,
-134,137,674,1,,,,,
-135,128,676,1,,,,,
-136,122,676,1,,,,,
-135,124,675,1,,,,,
-138,113,675,1,,,,,
-137,111,674,1,,,,,
-140,105,674,1,,,,,
-139,100,673,1,,,,,
-136,97,672,1,,,,,
-140,94,672,1,,,,,
-139,87,675,1,,,,,
-140,80,674,1,,,,,
-140,76,674,1,,,,,
-139,77,675,1,,,,,
-140,69,673,1,,,,,
-144,60,674,1,,,,,
-144,53,673,1,,,,,
-145,48,673,1,,,,,
-143,47,672,1,,,,,
-144,39,667,1,,,,,
-147,30,667,1,,,,,
-146,22,670,1,,,,,
-146,17,673,1,,,,,
-142,17,672,1,,,,,
-138,10,673,1,,,,,
-139,3,676,1,,,,,
-138,-4,675,1,,,,,
-136,-6,672,1,,,,,
-131,-12,673,1,,,,,
-131,-21,674,1,,,,,
-132,-24,673,1,,,,,
-128,-32,674,1,,,,,
-127,-38,674,1,,,,,
-125,-42,677,1,,,,,
-122,-46,672,1,,,,,
-121,-55,674,1,,,,,
-119,-62,674,1,,,,,
-112,-67,677,1,,,,,
-109,-68,680,1,,,,,
-106,-77,683,1,,,,,
-106,-85,682,1,,,,,
-100,-90,682,1,,,,,
-97,-94,679,1,,,,,
-94,-98,683,1,,,,,
-88,-103,687,1,,,,,
-83,-109,687,1,,,,,
-80,-119,685,1,,,,,
-77,-119,684,1,,,,,
-72,-120,677,1,,,,,
-72,-128,681,1,,,,,
-66,-134,681,1,,,,,
-61,-140,682,1,,,,,
-57,-144,686,1,,,,,
-50,-147,683,1,,,,,
-44,-153,683,1,,,,,
-37,-163,683,1,,,,,
-32,-165,683,1,,,,,
-27,-170,691,1,,,,,
-18,-167,695,1,,,,,
-11,-174,695,1,,,,,
-9,-176,696,1,,,,,
-6,-177,694,1,,,,,
0,-181,691,1,,,,,
3,-181,685,1,,,,,
8,-184,689,1,,,,,
12,-189,688,1,,,,,
17,-188,683,1,,,,,
19,-189,683,1,,,,,
24,-188,685,1,,,,,
25,-193,689,1,,,,,
31,-192,693,1,,,,,
35,-198,694,1,,,,,
42,-198,690,1,,,,,
48,-197,696,1,,,,,
53,-195,698,1,,,,,
57,-198,700,1,,,,,
65,-200,697,1,,,,,
71,-201,697,1,,,,,
78,-202,700,1,,,,,
82,-201,695,1,,,,,
88,-203,699,1,,,,,
93,-203,701,1,,,,,
97,-202,701,1,,,,,
107,-201,702,1,,,,,
114,-200,700,1,,,,,
