'GyrX','GyrY','GyrZ','AccX','AccY','AccZ','T gyro','T acc','GHz','AHz','Health gyro','Health acc',,,,0
-0.0004218305,0.002227369,-0.001828832,0.1920195,-0.302152,-9.54102,29.64787,29.64787,999,999,1,1,,,,
-0.0009125815,0.003108933,-0.002481631,0.1724897,-0.3098687,-9.514874,29.64844,29.64844,999,999,1,1,,,,
-0.0009302259,0.002210486,-0.002310324,0.1735993,-0.3001413,-9.521733,29.649,29.649,999,999,1,1,,,,
-0.0007140589,0.002652852,-0.001675251,0.1764257,-0.2906471,-9.532921,29.64928,29.64928,999,999,1,1,,,,
-0.000777849,0.001928297,-0.002382274,0.1890769,-0.2997015,-9.516834,29.64978,29.64978,999,999,1,1,,,,
-0.0003517123,0.002121754,-0.002204652,0.1735009,-0.2836735,-9.520802,29.65009,29.65009,999,999,1,1,,,,
-0.001404461,0.002690103,-0.001649038,0.179587,-0.2961793,-9.510447,29.64985,29.64985,999,999,1,1,,,,
-0.0002214637,0.002734215,-0.001290689,0.1859446,-0.2927381,-9.512365,29.64978,29.64978,999,999,1,1,,,,
-0.0008808011,0.002429226,-0.001535949,0.1804962,-0.2957524,-9.528931,29.64973,29.64973,999,999,1,1,,,,
-0.001189456,0.002671869,-0.001987014,0.1615416,-0.3011801,-9.533696,29.64968,29.64968,999,999,1,1,,,,
-0.001198347,0.002605641,-0.001436063,0.179287,-0.2940601,-9.529459,29.64963,29.64963,999,999,1,1,,,,
-0.0006594297,0.002796751,-0.001755483,0.185999,-0.3039091,-9.516739,29.64968,29.64968,999,999,1,1,,,,
-0.001285609,0.002807875,-0.001896487,0.1848153,-0.3006453,-9.532649,29.64972,29.64972,999,999,1,1,,,,
-0.0002680576,0.002225804,-0.002046212,0.1880312,-0.3083923,-9.513986,29.64977,29.64977,999,999,1,1,,,,
-0.001057764,0.002534633,-0.001884061,0.1761483,-0.2959311,-9.503467,29.64979,29.64979,999,999,1,1,,,,
-0.001187042,0.00306058,-0.00192931,0.1732778,-0.3080634,-9.537165,29.64974,29.64974,999,999,1,1,,,,
-0.0007208064,0.002039258,-0.00188328,0.1774701,-0.2949228,-9.509413,29.64969,29.64969,999,999,1,1,,,,
-0.0007261763,0.002276472,-0.00190027,0.1687905,-0.2907746,-9.493295,29.64964,29.64964,999,999,1,1,,,,
4.70E-05,0.00226162,-0.001850055,0.1839731,-0.2827843,-9.516323,29.64963,29.64963,999,999,1,1,,,,
-0.0007965649,0.002718072,-0.001590165,0.1709279,-0.3052129,-9.532833,29.64968,29.64968,999,999,1,1,,,,
-0.0006635716,0.001899354,-0.002147885,0.1871435,-0.3077187,-9.517884,29.64973,29.64973,999,999,1,1,,,,
-0.001596155,0.002640632,-0.002516918,0.2003681,-0.2883413,-9.501356,29.64978,29.64978,999,999,1,1,,,,
-0.0006687681,0.001833703,-0.002388966,0.1840652,-0.2886492,-9.539909,29.64983,29.64983,999,999,1,1,,,,
-0.0007960465,0.002626612,-0.001817938,0.1764422,-0.291642,-9.525936,29.65021,29.65021,999,999,1,1,,,,
-0.000416081,0.001844639,-0.002216125,0.1692112,-0.3129267,-9.519186,29.6506,29.6506,999,999,1,1,,,,
-0.0008722955,0.001965342,-0.001656189,0.1717509,-0.302173,-9.525207,29.65078,29.65078,999,999,1,1,,,,
-0.0008093065,0.00282314,-0.001251495,0.1753471,-0.297635,-9.540082,29.65107,29.65107,999,999,1,1,,,,
-0.0003387913,0.002740941,-0.001557711,0.1825016,-0.3172142,-9.512593,29.65146,29.65146,999,999,1,1,,,,
-0.0007691835,0.002620826,-0.002347154,0.1939604,-0.3039714,-9.517952,29.6521,29.6521,999,999,1,1,,,,
-0.001411994,0.002164909,-0.001785012,0.1909706,-0.3071506,-9.520509,29.65293,29.65293,999,999,1,1,,,,
-0.001033674,0.002010119,-0.00177502,0.1824376,-0.3015815,-9.513157,29.65372,29.65372,999,999,1,1,,,,
-0.0004746091,0.002849468,-0.00202561,0.1910236,-0.3034208,-9.551784,29.6546,29.6546,999,999,1,1,,,,
7.26E-05,0.00169803,-0.002244699,0.1886993,-0.3015375,-9.523264,29.65533,29.65533,999,999,1,1,,,,
-0.0002337703,0.00209795,-0.001706503,0.1894946,-0.3162028,-9.530263,29.65618,29.65618,999,999,1,1,,,,
-0.001634666,0.002527782,-0.001510755,0.1741782,-0.3194194,-9.537572,29.65726,29.65726,999,999,1,1,,,,
-0.001231732,0.002835915,-0.002215788,0.1927083,-0.3056501,-9.525215,29.65834,29.65834,999,999,1,1,,,,
-0.0004278785,0.002265398,-0.002298612,0.19443,-0.2852742,-9.526581,29.6592,29.6592,999,999,1,1,,,,
-0.0007340799,0.002673672,-0.001799083,0.1847853,-0.3047799,-9.541402,29.65999,29.65999,999,999,1,1,,,,
-0.0005112566,0.002270413,-0.002032027,0.180086,-0.2937515,-9.510202,29.66067,29.66067,999,999,1,1,,,,
-0.0005096394,0.002951144,-0.001491432,0.1713798,-0.2952097,-9.511801,29.66128,29.66128,999,999,1,1,,,,
-0.0009589785,0.002786661,-0.001848227,0.1533391,-0.2979063,-9.536463,29.66218,29.66218,999,999,1,1,,,,
-0.0003085849,0.002710473,-0.001828783,0.1705783,-0.3109651,-9.516851,29.66306,29.66306,999,999,1,1,,,,
-0.0003110767,0.002821652,-0.001698157,0.1638759,-0.2954096,-9.532249,29.66386,29.66386,999,999,1,1,,,,
-0.001815356,0.001724049,-0.001646795,0.1798341,-0.300294,-9.520525,29.6644,29.6644,999,999,1,1,,,,
-0.0004850957,0.002980222,-0.0016228,0.1761485,-0.2901761,-9.53205,29.66482,29.66482,999,999,1,1,,,,
-0.00105421,0.002579695,-0.001904848,0.161112,-0.2852231,-9.510093,29.66518,29.66518,999,999,1,1,,,,
0.0003460134,0.001970839,-0.00209254,0.1723009,-0.3033012,-9.532208,29.6655,29.6655,999,999,1,1,,,,
-6.35E-05,0.001885046,-0.001674176,0.1897044,-0.2958508,-9.508437,29.66548,29.66548,999,999,1,1,,,,
-0.0006525746,0.002789017,-0.001217971,0.1833736,-0.3134395,-9.534614,29.66551,29.66551,999,999,1,1,,,,
5.18E-05,0.002640988,-0.001371408,0.200985,-0.2930112,-9.524981,29.66541,29.66541,999,999,1,1,,,,
-0.0005701437,0.002438279,-0.002112579,0.178087,-0.2998479,-9.511957,29.6656,29.6656,999,999,1,1,,,,
-0.00134908,0.002090127,-0.00169053,0.1779231,-0.3106284,-9.528702,29.66591,29.66591,999,999,1,1,,,,
-0.0005951257,0.002962766,-0.002285665,0.1741289,-0.3089839,-9.536542,29.66629,29.66629,999,999,1,1,,,,
-0.0004227532,0.002633071,-0.002307429,0.184597,-0.2843202,-9.496517,29.66654,29.66654,999,999,1,1,,,,
-0.0009965396,0.002370212,-0.002165222,0.1896404,-0.3058268,-9.53351,29.66667,29.66667,999,999,1,1,,,,
-0.000865676,0.002401843,-0.001439815,0.2004614,-0.2995665,-9.52462,29.66656,29.66656,999,999,1,1,,,,
-0.0001643892,0.002565803,-0.001913321,0.1710081,-0.2885284,-9.529881,29.66677,29.66677,999,999,1,1,,,,
-0.0007340817,0.001427504,-0.001896541,0.1722213,-0.2933573,-9.517047,29.66709,29.66709,999,999,1,1,,,,
-0.0006022496,0.001943049,-0.001998805,0.1755435,-0.3120322,-9.531101,29.66718,29.66718,999,999,1,1,,,,
-0.00123618,0.002154465,-0.001800915,0.1831207,-0.3001669,-9.526981,29.66716,29.66716,999,999,1,1,,,,
-0.001049063,0.002871186,-0.001632326,0.1774473,-0.2795857,-9.523293,29.66718,29.66718,999,999,1,1,,,,
-0.0004166868,0.002287483,-0.001681745,0.1876274,-0.2667103,-9.535784,29.66726,29.66726,999,999,1,1,,,,
-0.0003502313,0.00268065,-0.001760595,0.1785991,-0.2964576,-9.54519,29.66704,29.66704,999,999,1,1,,,,
-0.0003854461,0.002613235,-0.002193138,0.1636338,-0.3063541,-9.552142,29.66698,29.66698,999,999,1,1,,,,
-0.0007041225,0.002792334,-0.002214667,0.1651349,-0.2969213,-9.516459,29.66694,29.66694,999,999,1,1,,,,
-0.0008806082,0.002762255,-0.001929763,0.1737374,-0.3086631,-9.528136,29.66689,29.66689,999,999,1,1,,,,
-0.0006906332,0.002082555,-0.001330894,0.1668031,-0.3102695,-9.518706,29.66684,29.66684,999,999,1,1,,,,
-5.19E-05,0.001971017,-0.0021969,0.1918205,-0.3142446,-9.520617,29.66683,29.66683,999,999,1,1,,,,
-0.001174801,0.002515982,-0.002440082,0.1920808,-0.314033,-9.534255,29.66709,29.66709,999,999,1,1,,,,
-0.001082393,0.002593344,-0.002113762,0.1882026,-0.3072951,-9.516888,29.6673,29.6673,999,999,1,1,,,,
-0.0006384001,0.002256208,-0.001642065,0.1858461,-0.3059488,-9.525565,29.66703,29.66703,999,999,1,1,,,,
-0.0005374811,0.001178435,-0.002002799,0.1797684,-0.2999272,-9.516899,29.66679,29.66679,999,999,1,1,,,,
-0.0005737905,0.002001335,-0.00251391,0.1661149,-0.2906033,-9.509648,29.66702,29.66702,999,999,1,1,,,,
-0.001257896,0.002669738,-0.001491814,0.1809964,-0.2893486,-9.539888,29.66756,29.66756,999,999,1,1,,,,
-0.001785382,0.001991495,-0.001842946,0.1938067,-0.2926413,-9.545174,29.66817,29.66817,999,999,1,1,,,,
-0.001065169,0.002503347,-0.00140473,0.1786955,-0.2960292,-9.506167,29.66835,29.66835,999,999,1,1,,,,
-0.001678132,0.002470664,-0.001640912,0.1834285,-0.3098792,-9.518072,29.66807,29.66807,999,999,1,1,,,,
-0.0008998579,0.002677442,-0.002305245,0.1720175,-0.2916003,-9.512229,29.66788,29.66788,999,999,1,1,,,,
-0.0005656047,0.002584627,-0.002321114,0.1848931,-0.2901031,-9.541855,29.66755,29.66755,999,999,1,1,,,,
-0.001125134,0.00239758,-0.001964181,0.1837164,-0.3114646,-9.547438,29.66741,29.66741,999,999,1,1,,,,
-0.0006575714,0.001904466,-0.001832208,0.1768104,-0.2975598,-9.521047,29.66732,29.66732,999,999,1,1,,,,
-0.0007332157,0.002623682,-0.001655151,0.1985264,-0.2966906,-9.541623,29.66749,29.66749,999,999,1,1,,,,
-0.001080675,0.003078598,-0.002192295,0.1732255,-0.3029331,-9.534872,29.66776,29.66776,999,999,1,1,,,,
-0.0009308835,0.001709329,-0.001944737,0.1679784,-0.3072361,-9.536863,29.66846,29.66846,999,999,1,1,,,,
-0.00135568,0.001455295,-0.001973859,0.1790759,-0.330175,-9.541463,29.66917,29.66917,999,999,1,1,,,,
-0.001069953,0.001921687,-0.002128033,0.1807134,-0.3099461,-9.532411,29.67011,29.67011,999,999,1,1,,,,
-0.0002511322,0.002284926,-0.002420105,0.1838375,-0.3070417,-9.509951,29.6713,29.6713,999,999,1,1,,,,
-0.001059629,0.001900376,-0.001303506,0.1837899,-0.298516,-9.525681,29.67249,29.67249,999,999,1,1,,,,
-0.001109926,0.002715796,-0.001139001,0.1763982,-0.289181,-9.553261,29.6734,29.6734,999,999,1,1,,,,
-0.0006475974,0.002405926,-0.002521819,0.1853329,-0.2744194,-9.51541,29.67396,29.67396,999,999,1,1,,,,
-0.00121779,0.001835073,-0.001862145,0.175951,-0.2869142,-9.51638,29.67432,29.67432,999,999,1,1,,,,
-0.001347482,0.002234624,-0.002229075,0.1961455,-0.300886,-9.529829,29.67446,29.67446,999,999,1,1,,,,
-0.0008212087,0.002223879,-0.001954615,0.1839103,-0.294799,-9.513633,29.67441,29.67441,999,999,1,1,,,,
-0.0013742,0.002025767,-0.001627085,0.1572791,-0.2964572,-9.530417,29.67435,29.67435,999,999,1,1,,,,
-0.001013538,0.002841693,-0.002439091,0.1690815,-0.3014736,-9.537971,29.67455,29.67455,999,999,1,1,,,,
-0.000992635,0.00280588,-0.001879553,0.1818622,-0.3093493,-9.541382,29.67496,29.67496,999,999,1,1,,,,
-0.001223656,0.002641023,-0.00186195,0.1750659,-0.3023173,-9.528872,29.67516,29.67516,999,999,1,1,,,,
-0.0009931623,0.002106108,-0.002001819,0.1630305,-0.3047332,-9.543615,29.67531,29.67531,999,999,1,1,,,,
-0.0008758922,0.002383889,-0.001303999,0.189822,-0.309366,-9.477493,29.6756,29.6756,999,999,1,1,,,,
-0.001079891,0.002466624,-0.001679557,0.1823887,-0.3098331,-9.522099,29.67595,29.67595,999,999,1,1,,,,
-0.0004497156,0.002241431,-0.001578562,0.1815458,-0.2919955,-9.519197,29.6764,29.6764,999,999,1,1,,,,
-0.00103093,0.002383185,-0.002146649,0.1629019,-0.2986906,-9.50409,29.67677,29.67677,999,999,1,1,,,,
-0.001409441,0.002740326,-0.001885879,0.1868542,-0.3044058,-9.522098,29.6772,29.6772,999,999,1,1,,,,
-0.001568517,0.002123624,-0.001857394,0.1826367,-0.305457,-9.534539,29.67783,29.67783,999,999,1,1,,,,
-0.0006727372,0.0026107,-0.001873013,0.1802288,-0.3037912,-9.527938,29.67831,29.67831,999,999,1,1,,,,
-0.0008638365,0.002475115,-0.001705554,0.1747881,-0.3014488,-9.532917,29.67829,29.67829,999,999,1,1,,,,
-0.0002911703,0.002290716,-0.001607444,0.1859008,-0.3207392,-9.51765,29.67791,29.67791,999,999,1,1,,,,
-0.0011344,0.001617846,-0.001985045,0.1829523,-0.2938978,-9.541661,29.67753,29.67753,999,999,1,1,,,,
-0.0008551099,0.003008028,-0.001648548,0.1774406,-0.2881793,-9.515868,29.67728,29.67728,999,999,1,1,,,,
-0.0006240913,0.002398575,-0.001089618,0.1830203,-0.3010737,-9.507376,29.67662,29.67662,999,999,1,1,,,,
-0.0001861547,0.002306982,-0.002149846,0.1753962,-0.3033629,-9.494299,29.67602,29.67602,999,999,1,1,,,,
0.0003088387,0.002061036,-0.001722222,0.1895808,-0.3064252,-9.5331,29.67535,29.67535,999,999,1,1,,,,
-0.0007001871,0.001563926,-0.001585237,0.1901779,-0.3124344,-9.531647,29.67492,29.67492,999,999,1,1,,,,
-0.001164866,0.001920875,-0.001636688,0.1872967,-0.3022963,-9.541094,29.67465,29.67465,999,999,1,1,,,,
-0.0009667331,0.001493354,-0.002080251,0.1677979,-0.3000399,-9.523528,29.67439,29.67439,999,999,1,1,,,,
-0.0008398676,0.002192534,-0.002515867,0.1752995,-0.2871934,-9.534939,29.67434,29.67434,999,999,1,1,,,,
-0.001406834,0.002268723,-0.001868713,0.1825823,-0.3012189,-9.524527,29.67471,29.67471,999,999,1,1,,,,
-0.001518019,0.002854948,-0.001296915,0.1952331,-0.3138343,-9.538559,29.67517,29.67517,999,999,1,1,,,,
-0.001269797,0.002153945,-0.001692073,0.1898236,-0.2871597,-9.552701,29.67569,29.67569,999,999,1,1,,,,
-0.001317328,0.002820915,-0.001500797,0.1764877,-0.2952569,-9.515435,29.676,29.676,999,999,1,1,,,,
-0.0004921557,0.001655052,-0.002143811,0.1828292,-0.3003726,-9.521076,29.67657,29.67657,999,999,1,1,,,,
-0.000414674,0.003101671,-0.001629106,0.1838767,-0.2872937,-9.506157,29.67698,29.67698,999,999,1,1,,,,
-0.0008895844,0.002638306,-0.001814758,0.1797522,-0.2743772,-9.498023,29.67727,29.67727,999,999,1,1,,,,
-0.001410125,0.001572887,-0.001512647,0.1742399,-0.3088214,-9.515558,29.67709,29.67709,999,999,1,1,,,,
-0.001372614,0.002662378,-0.001596393,0.1910981,-0.2942082,-9.503039,29.67661,29.67661,999,999,1,1,,,,
-0.001721029,0.002725473,-0.001036196,0.1933475,-0.2998803,-9.536023,29.67598,29.67598,999,999,1,1,,,,
-0.0007692275,0.002600336,-0.0008977852,0.190252,-0.2935364,-9.536048,29.67525,29.67525,999,999,1,1,,,,
-0.0009756018,0.001905014,-0.001036299,0.1829713,-0.3031259,-9.524741,29.67457,29.67457,999,999,1,1,,,,
-0.001245265,0.001902241,-0.001369396,0.1768903,-0.3165328,-9.541623,29.67412,29.67412,999,999,1,1,,,,
-0.0002616595,0.001890075,-0.001612136,0.176263,-0.2894051,-9.51328,29.67401,29.67401,999,999,1,1,,,,
-0.0007165414,0.002160725,-0.002087008,0.1910821,-0.2928597,-9.525766,29.67406,29.67406,999,999,1,1,,,,
-0.0005908803,0.002573455,-0.00185932,0.1793479,-0.2868873,-9.517618,29.67411,29.67411,999,999,1,1,,,,
-0.001344078,0.002699561,-0.001495206,0.1705499,-0.2967211,-9.538126,29.67416,29.67416,999,999,1,1,,,,
-0.0009739192,0.001950011,-0.001671027,0.1961407,-0.3048045,-9.501866,29.67421,29.67421,999,999,1,1,,,,
-0.0006828696,0.002477849,-0.001834502,0.1870915,-0.2840035,-9.505392,29.67426,29.67426,999,999,1,1,,,,
-0.0006612505,0.001981315,-0.001934403,0.1783877,-0.3038083,-9.522376,29.67438,29.67438,999,999,1,1,,,,
-0.0009002367,0.002404949,-0.001565235,0.1821674,-0.3056541,-9.525163,29.67445,29.67445,999,999,1,1,,,,
-0.0006204018,0.00168803,-0.001840625,0.1814648,-0.3139013,-9.505097,29.67454,29.67454,999,999,1,1,,,,
-0.000730539,0.002625664,-0.002212672,0.1831829,-0.3031884,-9.519711,29.67464,29.67464,999,999,1,1,,,,
-0.0006629313,0.001989684,-0.001844589,0.1833948,-0.2852418,-9.526337,29.67496,29.67496,999,999,1,1,,,,
-0.0008082624,0.002113865,-0.002007637,0.1728662,-0.2996508,-9.512333,29.67501,29.67501,999,999,1,1,,,,
-0.001256195,0.001685827,-0.002020521,0.1964421,-0.3027192,-9.513921,29.67495,29.67495,999,999,1,1,,,,
-0.001286775,0.00258241,-0.002569109,0.1802892,-0.2972547,-9.529744,29.67479,29.67479,999,999,1,1,,,,
-0.001619782,0.00207588,-0.001511374,0.1773143,-0.2814449,-9.513356,29.67464,29.67464,999,999,1,1,,,,
-0.0006630984,0.001860662,-0.001548784,0.178817,-0.2957362,-9.50078,29.67447,29.67447,999,999,1,1,,,,
-0.001154063,0.00257817,-0.00165707,0.1880247,-0.3173948,-9.530218,29.67428,29.67428,999,999,1,1,,,,
-0.0006998501,0.003328582,-0.002224681,0.1782464,-0.2950844,-9.530333,29.6746,29.6746,999,999,1,1,,,,
-0.0006646482,0.001763706,-0.001982771,0.1710715,-0.3160189,-9.520245,29.67484,29.67484,999,999,1,1,,,,
-0.0006476451,0.0009157339,-0.00244971,0.1653889,-0.3102652,-9.525651,29.67512,29.67512,999,999,1,1,,,,
-0.000255648,0.00257247,-0.001474388,0.1567059,-0.3040089,-9.535497,29.67522,29.67522,999,999,1,1,,,,
-0.0006675743,0.001878126,-0.0019742,0.1808777,-0.2799514,-9.525955,29.67532,29.67532,999,999,1,1,,,,
-0.0008838922,0.002071643,-0.002263339,0.1818051,-0.2973342,-9.510595,29.67551,29.67551,999,999,1,1,,,,
-0.0008676641,0.002492758,-0.00200353,0.204666,-0.2957688,-9.516619,29.67578,29.67578,999,999,1,1,,,,
-0.0006187243,0.002379499,-0.001557657,0.1891649,-0.3018515,-9.535085,29.6761,29.6761,999,999,1,1,,,,
-0.000465835,0.002208978,-0.001865576,0.1669255,-0.2988326,-9.547356,29.67691,29.67691,999,999,1,1,,,,
-0.000585482,0.002138048,-0.00176348,0.1931419,-0.2953912,-9.537547,29.67792,29.67792,999,999,1,1,,,,
-0.0004433587,0.001871986,-0.001853957,0.1790901,-0.3106427,-9.531551,29.67909,29.67909,999,999,1,1,,,,
-0.00111833,0.002046132,-0.001257231,0.1779761,-0.3031609,-9.523493,29.68029,29.68029,999,999,1,1,,,,
-0.001765312,0.002494107,-0.002085299,0.1769193,-0.2911933,-9.525541,29.68159,29.68159,999,999,1,1,,,,
-0.0008666337,0.002528167,-0.001661293,0.1706141,-0.3025204,-9.510035,29.68281,29.68281,999,999,1,1,,,,
-0.0002277733,0.002544354,-0.001638349,0.1804381,-0.3049701,-9.52562,29.68418,29.68418,999,999,1,1,,,,
-0.0008711041,0.002763393,-0.002276987,0.172871,-0.3087925,-9.525808,29.68541,29.68541,999,999,1,1,,,,
-0.0008134462,0.002456969,-0.002514647,0.1818007,-0.2990609,-9.512535,29.68639,29.68639,999,999,1,1,,,,
-0.00118152,0.002442354,-0.001764899,0.1872097,-0.3099616,-9.511134,29.68732,29.68732,999,999,1,1,,,,
0.0002954789,0.002514561,-0.001448988,0.196515,-0.2980804,-9.530504,29.68827,29.68827,999,999,1,1,,,,
-0.0008892623,0.002716451,-0.001751378,0.1867475,-0.2920312,-9.514757,29.68907,29.68907,999,999,1,1,,,,
-0.001263476,0.002673174,-0.002034811,0.1792154,-0.3022964,-9.527584,29.68981,29.68981,999,999,1,1,,,,
-0.0008533561,0.002785254,-0.001858875,0.189869,-0.2948675,-9.520023,29.69073,29.69073,999,999,1,1,,,,
-0.0009945738,0.001925613,-0.001867231,0.1852174,-0.3018656,-9.515018,29.69145,29.69145,999,999,1,1,,,,
-0.0009573019,0.002231259,-0.001891062,0.1713391,-0.2932197,-9.549557,29.69213,29.69213,999,999,1,1,,,,
-0.0006931417,0.002583851,-0.001524075,0.1774065,-0.2941846,-9.516564,29.69242,29.69242,999,999,1,1,,,,
-0.001147918,0.002487794,-0.001745566,0.1888883,-0.2876939,-9.529848,29.69269,29.69269,999,999,1,1,,,,
-0.0003975348,0.001913351,-0.002346695,0.1752463,-0.2918229,-9.514153,29.6928,29.6928,999,999,1,1,,,,
-0.00155737,0.002592556,-0.001210537,0.1787488,-0.313826,-9.540245,29.69269,29.69269,999,999,1,1,,,,
-0.0004277164,0.002446155,-0.001858242,0.1717168,-0.3042344,-9.525181,29.69276,29.69276,999,999,1,1,,,,
-0.0008909896,0.002890693,-0.002650852,0.1891833,-0.2845448,-9.534799,29.69215,29.69215,999,999,1,1,,,,
-0.001036858,0.002323095,-0.002157883,0.1832294,-0.296754,-9.524296,29.69145,29.69145,999,999,1,1,,,,
-0.001213981,0.002050266,-0.002161726,0.1882995,-0.3164695,-9.490357,29.69074,29.69074,999,999,1,1,,,,
-0.001186949,0.002514218,-0.00272843,0.1892583,-0.3092831,-9.507177,29.68992,29.68992,999,999,1,1,,,,
-0.0007768091,0.002674967,-0.001345628,0.1807779,-0.3090506,-9.505808,29.68929,29.68929,999,999,1,1,,,,
-0.0008785491,0.002295745,-0.001519396,0.1789778,-0.2909121,-9.502596,29.68903,29.68903,999,999,1,1,,,,
-0.0006011868,0.001971088,-0.001485185,0.169181,-0.2870315,-9.540943,29.6889,29.6889,999,999,1,1,,,,
-0.0005498931,0.001756951,-0.00139261,0.174104,-0.3038092,-9.541212,29.68881,29.68881,999,999,1,1,,,,
-0.0008613848,0.00237964,-0.00174335,0.1651979,-0.2936987,-9.527071,29.68883,29.68883,999,999,1,1,,,,
-0.001290366,0.002522661,-0.001559085,0.1919344,-0.3047085,-9.546412,29.6888,29.6888,999,999,1,1,,,,
-0.001199046,0.002934901,-0.002019014,0.1800036,-0.2939757,-9.514072,29.68887,29.68887,999,999,1,1,,,,
-0.0009266526,0.00205221,-0.002191425,0.1961154,-0.3031714,-9.5228,29.68833,29.68833,999,999,1,1,,,,
-0.001395134,0.00218782,-0.002004627,0.1860572,-0.299483,-9.513482,29.68781,29.68781,999,999,1,1,,,,
-0.001335429,0.002059159,-0.001851098,0.1826428,-0.323898,-9.519326,29.68748,29.68748,999,999,1,1,,,,
-0.0009249992,0.001599715,-0.001954591,0.192276,-0.3101932,-9.539585,29.68728,29.68728,999,999,1,1,,,,
-0.0009834119,0.002136079,-0.002271661,0.1977748,-0.3022793,-9.537077,29.68679,29.68679,999,999,1,1,,,,
-0.001047165,0.002545747,-0.002352939,0.1673112,-0.312261,-9.492088,29.68608,29.68608,999,999,1,1,,,,
-0.0005749366,0.002162301,-0.002053378,0.1766308,-0.3001199,-9.512423,29.68507,29.68507,999,999,1,1,,,,
-0.0003753931,0.002214265,-0.001307857,0.1829329,-0.3038271,-9.518983,29.68406,29.68406,999,999,1,1,,,,
-0.0005310629,0.001781498,-0.001989846,0.1866246,-0.2904423,-9.510556,29.68309,29.68309,999,999,1,1,,,,
-0.0003922513,0.00193569,-0.001460672,0.1837727,-0.3045672,-9.514405,29.68215,29.68215,999,999,1,1,,,,
-0.001149414,0.002143517,-0.002097884,0.1792874,-0.3064039,-9.534597,29.68131,29.68131,999,999,1,1,,,,
-0.0005593674,0.002552057,-0.002126209,0.19319,-0.3079896,-9.501726,29.68053,29.68053,999,999,1,1,,,,
-0.0009734633,0.002244346,-0.001767125,0.1734537,-0.3079634,-9.530165,29.67974,29.67974,999,999,1,1,,,,
-0.001433249,0.002826775,-0.001611115,0.1894658,-0.3057652,-9.532187,29.67917,29.67917,999,999,1,1,,,,
-0.0009383777,0.00276493,-0.001649588,0.1882074,-0.3093212,-9.529093,29.67877,29.67877,999,999,1,1,,,,
-0.0005455338,0.00261067,-0.001099105,0.1934288,-0.3082545,-9.544999,29.67889,29.67889,999,999,1,1,,,,
-6.28E-05,0.002406843,-0.00197193,0.1768681,-0.2897728,-9.527909,29.67942,29.67942,999,999,1,1,,,,
-0.001038091,0.002640739,-0.002388424,0.1849023,-0.3075304,-9.541893,29.68011,29.68011,999,999,1,1,,,,
-0.00160594,0.002249291,-0.001941375,0.1889482,-0.2935433,-9.542665,29.6808,29.6808,999,999,1,1,,,,
-0.001271742,0.003144593,-0.002106963,0.1791735,-0.296614,-9.528006,29.6812,29.6812,999,999,1,1,,,,
-0.0008682227,0.001669815,-0.002201601,0.183894,-0.2784661,-9.532498,29.68131,29.68131,999,999,1,1,,,,
-0.001517041,0.002552123,-0.001013791,0.1812994,-0.312327,-9.520569,29.68159,29.68159,999,999,1,1,,,,
-0.0004810953,0.00237405,-0.001241357,0.1895004,-0.3024558,-9.527681,29.68168,29.68168,999,999,1,1,,,,
-0.0006827669,0.001426658,-0.001876169,0.1861388,-0.2854154,-9.558985,29.68169,29.68169,999,999,1,1,,,,
-0.0002489736,0.002849254,-0.001494525,0.1784722,-0.3069027,-9.546831,29.6821,29.6821,999,999,1,1,,,,
-0.0009459615,0.001929548,-0.001769493,0.1784325,-0.301771,-9.512444,29.68244,29.68244,999,999,1,1,,,,
-0.001188212,0.002496331,-0.002211393,0.1888572,-0.3008565,-9.508804,29.68273,29.68273,999,999,1,1,,,,
-0.001068027,0.001952876,-0.001543663,0.1971231,-0.2966412,-9.508691,29.68303,29.68303,999,999,1,1,,,,
-0.001218096,0.002151825,-0.001560678,0.1841641,-0.284042,-9.523899,29.68338,29.68338,999,999,1,1,,,,
-0.0004782254,0.002426282,-0.001062987,0.195179,-0.3142501,-9.523218,29.68378,29.68378,999,999,1,1,,,,
-0.000678776,0.002059824,-0.001834468,0.1798692,-0.2903595,-9.529747,29.68414,29.68414,999,999,1,1,,,,
-0.0008439502,0.002856442,-0.001797102,0.1845546,-0.3009186,-9.508073,29.68454,29.68454,999,999,1,1,,,,
-0.0003198216,0.002001938,-0.002001709,0.1688428,-0.301133,-9.525605,29.68494,29.68494,999,999,1,1,,,,
-0.0006648442,0.001962843,-0.001975226,0.1576529,-0.315554,-9.515061,29.68538,29.68538,999,999,1,1,,,,
-0.002002298,0.002831197,-0.00100883,0.1723554,-0.3055946,-9.514059,29.68596,29.68596,999,999,1,1,,,,
-0.001053047,0.0016676,-0.001915422,0.1686861,-0.2938119,-9.493803,29.68646,29.68646,999,999,1,1,,,,
-0.0006033077,0.001662077,-0.001568567,0.1721361,-0.3000868,-9.511322,29.68666,29.68666,999,999,1,1,,,,
0.0003705361,0.002501725,-0.00170546,0.1830314,-0.3073826,-9.522341,29.68641,29.68641,999,999,1,1,,,,
-0.0002233184,0.002337695,-0.001784083,0.1789481,-0.3098221,-9.517572,29.68622,29.68622,999,999,1,1,,,,
-0.0009159484,0.002639645,-0.002174691,0.1861885,-0.3060679,-9.551804,29.68596,29.68596,999,999,1,1,,,,
-0.000280244,0.002318316,-0.00115048,0.1812328,-0.2986471,-9.51313,29.68619,29.68619,999,999,1,1,,,,
